Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Mode_of_Payment,Product_Name,Service,Product_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Customer_Type,Order_Channel,Invoice_Num_Int,actual_billing_amnt
INV-12682,CUST-6367,SRV-877,2023-11-01,Paid,Digital Wallet,Protein Bar,Express Delivery,Food & Beverage,3,7.47,52.62,61.34,61.34,0.0,17.54,0.142,1.25,0.0,Regular,Marketplace,12682,61.34
INV-12683,CUST-3765,SRV-474,2023-10-20,Paid,Credit Card,Plant Pot,Installation,Home & Garden,10,138.96,2137.8,2444.34,2444.34,0.0,213.78,0.065,167.58,0.0,Regular,Mobile App,12683,2444.34
INV-12684,CUST-4800,SRV-593,2025-06-22,Pending,Credit Card,Tires,Installation,Automotive,4,109.25,1002.28,1140.86,0.0,1140.86,250.57,0.109,29.33,0.0,VIP,Online,12684,1140.86
INV-12685,CUST-1430,SRV-635,2024-10-28,Paid,PayPal,Running Shoes,Installation,Sports,9,91.27,1216.89,1341.85,1341.85,0.0,135.21,0.075,33.69,0.0,Corporate,Marketplace,12685,1341.85
INV-12686,CUST-5462,SRV-787,2025-02-08,Paid,Cash,Protein Bar,Standard Shipping,Food & Beverage,6,25.17,187.8,198.73,198.73,0.0,31.3,0.134,5.08,19.32,Regular,Online,12686,198.73
INV-12687,CUST-5147,SRV-395,2024-05-24,Paid,Credit Card,Energy Drink,Consultation,Food & Beverage,4,14.55,122.24,142.69,142.69,0.0,30.56,0.119,5.9,0.0,VIP,Online,12687,142.69
INV-12688,CUST-5197,SRV-465,2024-10-11,Paid,Bank Transfer,Gym Equipment,Warranty,Sports,6,124.02,1252.68,1417.4,1417.4,0.0,208.78,0.099,40.7,0.0,Regular,Mobile App,12688,1417.4
INV-12689,CUST-8249,SRV-238,2024-04-15,Paid,Cash,Car Accessories,Consultation,Automotive,1,42.39,313.97,377.61,377.61,0.0,313.97,0.135,21.25,0.0,Premium,Online,12689,377.61
INV-12690,CUST-8149,SRV-629,2025-05-04,Paid,PayPal,Self-Help Book,Consultation,Books,3,14.24,104.67,125.97,125.97,0.0,34.89,0.136,7.06,0.0,Regular,Online,12690,125.97
INV-12691,CUST-5047,SRV-892,2024-09-11,Paid,Bank Transfer,Jacket,Standard Shipping,Clothing,3,33.62,264.75,308.88,308.88,0.0,88.25,0.127,10.51,0.0,VIP,In-Store,12691,308.88
INV-12692,CUST-5745,SRV-672,2023-10-26,Paid,Cash,Technical Manual,Consultation,Books,2,7.18,79.82,91.1,91.1,0.0,39.91,0.09,4.1,0.0,Corporate,Online,12692,91.1
INV-12693,CUST-6542,SRV-349,2025-01-15,Paid,Digital Wallet,Tires,Express Delivery,Automotive,10,488.78,3370.9,3973.62,3973.62,0.0,337.09,0.145,113.94,0.0,New,Marketplace,12693,3973.62
INV-12694,CUST-4937,SRV-713,2024-09-13,Paid,Debit Card,Bedding Set,Consultation,Home & Garden,7,36.1,313.88,311.97,311.97,0.0,44.84,0.115,24.77,62.78,Premium,Online,12694,311.97
INV-12695,CUST-1494,SRV-195,2023-11-29,Pending,Digital Wallet,Gym Equipment,Maintenance,Sports,10,191.38,1568.7,1834.31,0.0,1834.31,156.87,0.122,74.23,0.0,Regular,Phone,12695,1834.31
INV-12696,CUST-8589,SRV-137,2024-06-12,Partially Paid,Bank Transfer,Smart TV,Warranty,Electronics,8,960.36,8730.56,10056.52,3712.0,6344.52,1091.32,0.11,365.6,0.0,Premium,Online,12696,10056.52
INV-12697,CUST-7306,SRV-196,2023-10-06,Overdue,Cash,Technical Manual,Installation,Books,1,2.42,34.02,38.95,0.0,38.95,34.02,0.071,2.51,0.0,Corporate,Mobile App,12697,38.95
INV-12698,CUST-1330,SRV-400,2023-12-25,Partially Paid,Cash,Wine Bottle,Warranty,Food & Beverage,10,46.93,337.6,391.92,291.63,100.29,33.76,0.139,7.39,0.0,Corporate,Phone,12698,391.92
INV-12699,CUST-9294,SRV-567,2025-07-12,Paid,Debit Card,Organic Coffee,Consultation,Food & Beverage,7,36.2,335.16,380.09,380.09,0.0,47.88,0.108,8.73,0.0,Regular,Online,12699,380.09
INV-12700,CUST-2149,SRV-221,2023-10-06,Partially Paid,Digital Wallet,Gym Equipment,Maintenance,Sports,6,91.01,858.6,1003.56,855.75,147.81,143.1,0.106,53.95,0.0,Regular,In-Store,12700,1003.56
INV-12701,CUST-3618,SRV-662,2023-11-11,Pending,PayPal,Kitchen Appliance,Maintenance,Home & Garden,10,284.1,4240.3,4734.01,0.0,4734.01,424.03,0.067,209.61,0.0,Premium,Mobile App,12701,4734.01
INV-12702,CUST-3696,SRV-364,2025-04-17,Cancelled,PayPal,Shoes,Warranty,Clothing,1,10.51,133.06,151.97,0.0,151.97,133.06,0.079,8.4,0.0,Corporate,Online,12702,151.97
INV-12703,CUST-4717,SRV-163,2025-08-27,Paid,Credit Card,Yoga Mat,Warranty,Sports,7,55.44,538.3,616.4,616.4,0.0,76.9,0.103,22.66,0.0,Premium,In-Store,12703,616.4
INV-12704,CUST-5185,SRV-361,2025-03-17,Paid,Digital Wallet,Dress,Consultation,Clothing,5,4.32,77.1,73.94,73.94,0.0,15.42,0.056,4.94,12.42,Regular,Mobile App,12704,73.94
INV-12705,CUST-3015,SRV-152,2024-11-09,Paid,Check,Running Shoes,Warranty,Sports,10,168.64,1561.5,1446.26,1446.26,0.0,156.15,0.108,80.33,364.21,Corporate,Mobile App,12705,1446.26
INV-12706,CUST-3520,SRV-564,2024-04-02,Paid,Cash,Tennis Racket,Support,Sports,8,179.75,1449.6,1671.32,1671.32,0.0,181.2,0.124,41.97,0.0,Corporate,In-Store,12706,1671.32
INV-12707,CUST-4193,SRV-931,2024-10-28,Overdue,Check,Car Care Products,Maintenance,Automotive,6,226.27,2381.76,2789.95,0.0,2789.95,396.96,0.095,181.92,0.0,VIP,Marketplace,12707,2789.95
INV-12708,CUST-4987,SRV-782,2025-01-11,Pending,Bank Transfer,T-Shirt,Maintenance,Clothing,6,32.5,298.14,349.05,0.0,349.05,49.69,0.109,18.41,0.0,Regular,Phone,12708,349.05
INV-12709,CUST-9119,SRV-570,2024-01-05,Pending,Debit Card,Lipstick,Consultation,Beauty,7,6.62,58.03,67.47,0.0,67.47,8.29,0.114,2.82,0.0,Regular,Online,12709,67.47
INV-12710,CUST-1964,SRV-147,2024-06-30,Paid,Debit Card,Jeans,Standard Shipping,Clothing,7,133.42,988.26,927.77,927.77,0.0,141.18,0.135,47.33,241.24,Regular,Mobile App,12710,927.77
INV-12711,CUST-8679,SRV-205,2024-11-26,Paid,Credit Card,Motor Oil,Consultation,Automotive,6,27.48,200.58,196.29,196.29,0.0,33.43,0.137,13.17,44.94,VIP,Phone,12711,196.29
INV-12712,CUST-4451,SRV-624,2025-03-17,Paid,PayPal,Jacket,Consultation,Clothing,7,45.0,703.08,798.61,798.61,0.0,100.44,0.064,50.53,0.0,Regular,Online,12712,798.61
INV-12713,CUST-2177,SRV-505,2025-06-20,Paid,PayPal,Self-Help Book,Standard Shipping,Books,6,41.15,274.32,325.44,325.44,0.0,45.72,0.15,9.97,0.0,Regular,Online,12713,325.44
INV-12714,CUST-8657,SRV-624,2024-02-12,Pending,Check,Camera,Express Delivery,Electronics,7,784.79,8817.83,10259.4,0.0,10259.4,1259.69,0.089,656.78,0.0,Regular,Mobile App,12714,10259.4
INV-12715,CUST-7436,SRV-166,2024-05-04,Pending,Check,Running Shoes,Consultation,Sports,10,255.92,2638.4,2306.94,0.0,2306.94,263.84,0.097,67.58,654.96,Corporate,In-Store,12715,2306.94
INV-12716,CUST-8193,SRV-545,2024-10-23,Paid,Cash,Shampoo,Consultation,Beauty,1,6.7,54.05,46.58,46.58,0.0,54.05,0.124,1.66,15.83,Corporate,Online,12716,46.58
INV-12717,CUST-6487,SRV-329,2025-08-22,Overdue,PayPal,Garden Tool,Consultation,Home & Garden,7,311.6,3212.37,3716.49,1796.95,1919.54,458.91,0.097,192.52,0.0,Regular,In-Store,12717,3716.49
INV-12718,CUST-4060,SRV-218,2024-04-19,Paid,Bank Transfer,Car Accessories,Maintenance,Automotive,9,393.61,2791.53,3334.78,3334.78,0.0,310.17,0.141,149.64,0.0,Regular,Online,12718,3334.78
INV-12719,CUST-2952,SRV-130,2024-11-28,Paid,Bank Transfer,Camera,Installation,Electronics,6,601.13,11786.82,9927.74,9927.74,0.0,1964.47,0.051,917.5,3377.71,Regular,Mobile App,12719,9927.74
INV-12720,CUST-5373,SRV-396,2023-12-07,Paid,Debit Card,Kitchen Appliance,Express Delivery,Home & Garden,6,304.75,2795.88,3297.02,3297.02,0.0,465.98,0.109,196.39,0.0,Premium,Mobile App,12720,3297.02
INV-12721,CUST-6209,SRV-674,2024-10-14,Paid,Digital Wallet,Kitchen Appliance,Warranty,Home & Garden,4,36.19,695.92,611.44,611.44,0.0,173.98,0.052,29.91,150.58,Regular,Mobile App,12721,611.44
INV-12722,CUST-8319,SRV-811,2024-09-09,Paid,PayPal,Sweater,Support,Clothing,4,41.95,411.24,369.5,369.5,0.0,102.81,0.102,22.73,106.42,Corporate,Mobile App,12722,369.5
INV-12723,CUST-5115,SRV-926,2024-08-11,Pending,Check,Camera,Standard Shipping,Electronics,10,1828.49,19874.9,19961.54,0.0,19961.54,1987.49,0.092,587.71,2329.56,Regular,Online,12723,19961.54
INV-12724,CUST-6240,SRV-252,2025-08-20,Overdue,Cash,Tires,Express Delivery,Automotive,3,62.48,991.77,1114.26,0.0,1114.26,330.59,0.063,60.01,0.0,VIP,Online,12724,1114.26
INV-12725,CUST-1039,SRV-209,2024-06-06,Paid,Check,Jeans,Support,Clothing,8,24.07,227.04,259.36,259.36,0.0,28.38,0.106,8.25,0.0,Corporate,Online,12725,259.36
INV-12726,CUST-8330,SRV-886,2024-07-09,Paid,Cash,Sweater,Express Delivery,Clothing,7,76.47,772.38,728.05,728.05,0.0,110.34,0.099,58.36,179.16,Regular,In-Store,12726,728.05
INV-12727,CUST-1195,SRV-437,2025-07-05,Paid,Check,Smart TV,Standard Shipping,Electronics,5,29.29,406.75,340.15,340.15,0.0,81.35,0.072,25.52,121.41,VIP,Phone,12727,340.15
INV-12728,CUST-1790,SRV-447,2024-09-23,Paid,Credit Card,Cookbook,Consultation,Books,9,63.11,544.05,644.49,644.49,0.0,60.45,0.116,37.33,0.0,Regular,Mobile App,12728,644.49
INV-12729,CUST-2122,SRV-199,2024-10-28,Paid,Bank Transfer,Tools,Installation,Automotive,7,17.09,267.05,222.5,222.5,0.0,38.15,0.064,15.54,77.18,Premium,Mobile App,12729,222.5
INV-12730,CUST-5231,SRV-247,2025-02-02,Overdue,Digital Wallet,Jeans,Consultation,Clothing,6,97.68,718.26,729.41,0.0,729.41,119.71,0.136,31.45,117.98,Corporate,Mobile App,12730,729.41
INV-12731,CUST-6259,SRV-713,2023-11-19,Pending,Check,Plant Pot,Standard Shipping,Home & Garden,10,70.74,956.0,1050.39,0.0,1050.39,95.6,0.074,23.65,0.0,Regular,Online,12731,1050.39
INV-12732,CUST-2965,SRV-877,2024-11-06,Paid,Debit Card,Tires,Warranty,Automotive,9,168.53,2373.66,2630.31,2630.31,0.0,263.74,0.071,88.12,0.0,Regular,Mobile App,12732,2630.31
INV-12733,CUST-7489,SRV-397,2025-06-29,Paid,Digital Wallet,Jacket,Installation,Clothing,6,11.91,133.8,155.42,155.42,0.0,22.3,0.089,9.71,0.0,Regular,Mobile App,12733,155.42
INV-12734,CUST-3082,SRV-967,2024-04-22,Paid,Bank Transfer,Headphones,Express Delivery,Electronics,5,1326.09,8960.1,10762.46,10762.46,0.0,1792.02,0.148,476.27,0.0,Corporate,Online,12734,10762.46
INV-12735,CUST-4564,SRV-785,2025-04-08,Paid,PayPal,Shampoo,Warranty,Beauty,5,24.08,267.6,270.14,270.14,0.0,53.52,0.09,13.44,34.98,Premium,Mobile App,12735,270.14
INV-12736,CUST-1592,SRV-630,2024-04-15,Paid,Credit Card,Shampoo,Consultation,Beauty,5,75.13,636.7,742.67,742.67,0.0,127.34,0.118,30.84,0.0,Corporate,In-Store,12736,742.67
INV-12737,CUST-1248,SRV-543,2025-05-22,Paid,Check,Tires,Warranty,Automotive,10,89.24,1025.7,1191.79,1191.79,0.0,102.57,0.087,76.85,0.0,Premium,Online,12737,1191.79
INV-12738,CUST-4932,SRV-524,2025-03-08,Pending,Digital Wallet,Fiction Novel,Maintenance,Books,3,9.4,128.7,142.64,0.0,142.64,42.9,0.073,4.54,0.0,Premium,Marketplace,12738,142.64
INV-12739,CUST-6557,SRV-750,2024-12-28,Pending,Debit Card,Smartphone,Maintenance,Electronics,3,279.76,5379.99,6045.25,0.0,6045.25,1793.33,0.052,385.5,0.0,Regular,In-Store,12739,6045.25
INV-12740,CUST-6945,SRV-988,2023-09-22,Paid,Digital Wallet,Bedding Set,Warranty,Home & Garden,10,152.93,1609.8,1869.97,1869.97,0.0,160.98,0.095,107.24,0.0,New,In-Store,12740,1869.97
INV-12741,CUST-5042,SRV-736,2023-11-17,Overdue,Digital Wallet,Camera,Express Delivery,Electronics,3,707.57,5706.21,6570.25,0.0,6570.25,1902.07,0.124,156.47,0.0,New,In-Store,12741,6570.25
INV-12742,CUST-1818,SRV-534,2024-11-09,Paid,Credit Card,Protein Bar,Installation,Food & Beverage,8,24.13,213.52,251.54,251.54,0.0,26.69,0.113,13.89,0.0,VIP,Online,12742,251.54
INV-12743,CUST-4775,SRV-621,2024-05-17,Paid,Cash,Technical Manual,Warranty,Books,9,10.36,199.26,214.62,214.62,0.0,22.14,0.052,5.0,0.0,Premium,Mobile App,12743,214.62
INV-12744,CUST-4632,SRV-292,2024-06-19,Paid,Bank Transfer,Dining Table,Installation,Home & Garden,4,176.23,1223.8,1434.03,1434.03,0.0,305.95,0.144,34.0,0.0,Corporate,In-Store,12744,1434.03
INV-12745,CUST-3973,SRV-566,2024-12-14,Overdue,Cash,Tennis Racket,Warranty,Sports,6,30.07,200.46,242.46,12.1,230.36,33.41,0.15,11.93,0.0,Corporate,Online,12745,242.46
INV-12746,CUST-1570,SRV-332,2025-09-01,Overdue,Digital Wallet,Motor Oil,Support,Automotive,4,88.38,982.0,1135.14,0.0,1135.14,245.5,0.09,64.76,0.0,Regular,Online,12746,1135.14
INV-12747,CUST-5675,SRV-573,2024-08-08,Pending,Debit Card,Cookbook,Consultation,Books,9,47.68,588.69,588.88,0.0,588.88,65.41,0.081,38.36,85.85,VIP,Phone,12747,588.88
INV-12748,CUST-3910,SRV-638,2024-08-17,Overdue,Bank Transfer,Textbook,Consultation,Books,1,3.01,20.51,24.32,0.0,24.32,20.51,0.147,0.8,0.0,VIP,In-Store,12748,24.32
INV-12749,CUST-5748,SRV-521,2024-12-02,Pending,Credit Card,Energy Drink,Consultation,Food & Beverage,2,7.15,56.78,66.83,0.0,66.83,28.39,0.126,2.9,0.0,VIP,Mobile App,12749,66.83
INV-12750,CUST-6334,SRV-733,2024-06-27,Paid,Credit Card,Skincare Set,Express Delivery,Beauty,2,5.15,48.6,42.89,42.89,0.0,24.3,0.106,3.15,14.01,Premium,In-Store,12750,42.89
INV-12751,CUST-8546,SRV-318,2025-01-22,Overdue,Cash,Energy Drink,Warranty,Food & Beverage,3,4.84,69.15,79.17,0.0,79.17,23.05,0.07,5.18,0.0,Corporate,Mobile App,12751,79.17
INV-12752,CUST-9084,SRV-795,2024-12-22,Pending,Digital Wallet,Hat,Warranty,Clothing,9,76.64,1179.0,1268.5,0.0,1268.5,131.0,0.065,84.78,71.92,Regular,Online,12752,1268.5
INV-12753,CUST-5186,SRV-282,2025-02-01,Paid,Digital Wallet,Car Care Products,Warranty,Automotive,10,34.92,513.5,561.33,561.33,0.0,51.35,0.068,12.91,0.0,Regular,In-Store,12753,561.33
INV-12754,CUST-1700,SRV-678,2025-08-20,Paid,Debit Card,Car Accessories,Standard Shipping,Automotive,1,14.06,275.61,306.98,306.98,0.0,275.61,0.051,17.31,0.0,VIP,Online,12754,306.98
INV-12755,CUST-3858,SRV-595,2025-07-24,Paid,PayPal,Sports Jersey,Consultation,Sports,10,265.34,2884.1,2970.26,2970.26,0.0,288.41,0.092,179.47,358.65,Corporate,Online,12755,2970.26
INV-12756,CUST-3036,SRV-700,2024-12-22,Paid,Bank Transfer,Bedding Set,Installation,Home & Garden,2,15.91,221.04,190.28,190.28,0.0,110.52,0.072,16.49,63.16,Corporate,Online,12756,190.28
INV-12757,CUST-8331,SRV-796,2025-01-11,Pending,Bank Transfer,Spice Set,Express Delivery,Food & Beverage,5,29.44,228.2,263.99,0.0,263.99,45.64,0.129,6.35,0.0,Premium,Online,12757,263.99
INV-12758,CUST-4388,SRV-781,2023-11-14,Paid,Check,Tablet,Consultation,Electronics,10,532.96,9033.3,9747.47,9747.47,0.0,903.33,0.059,181.21,0.0,Corporate,Online,12758,9747.47
INV-12759,CUST-9355,SRV-130,2024-10-30,Pending,Digital Wallet,Hat,Support,Clothing,10,28.84,215.2,261.21,0.0,261.21,21.52,0.134,17.17,0.0,Premium,In-Store,12759,261.21
INV-12760,CUST-5472,SRV-585,2024-02-06,Overdue,Debit Card,Jacket,Standard Shipping,Clothing,3,15.03,205.86,229.82,0.0,229.82,68.62,0.073,8.93,0.0,VIP,Online,12760,229.82
INV-12761,CUST-4231,SRV-496,2025-04-12,Paid,Bank Transfer,Makeup Kit,Express Delivery,Beauty,6,30.94,325.68,377.51,377.51,0.0,54.28,0.095,20.89,0.0,VIP,Marketplace,12761,377.51
INV-12762,CUST-2533,SRV-864,2023-10-30,Partially Paid,Credit Card,Snack Pack,Support,Food & Beverage,4,11.0,137.44,154.99,66.98,88.01,34.36,0.08,6.55,0.0,VIP,Online,12762,154.99
INV-12763,CUST-7207,SRV-190,2024-05-27,Paid,PayPal,Technical Manual,Warranty,Books,4,7.49,70.04,79.67,79.67,0.0,17.51,0.107,2.14,0.0,Regular,Online,12763,79.67
INV-12764,CUST-1626,SRV-697,2024-07-26,Paid,Credit Card,Hat,Support,Clothing,6,78.45,526.5,510.22,510.22,0.0,87.75,0.149,17.41,112.14,Regular,Mobile App,12764,510.22
INV-12765,CUST-1881,SRV-467,2025-07-30,Pending,Digital Wallet,Jacket,Installation,Clothing,1,9.35,97.39,113.02,0.0,113.02,97.39,0.096,6.28,0.0,Premium,Online,12765,113.02
INV-12766,CUST-9215,SRV-210,2023-12-05,Pending,Check,Technical Manual,Consultation,Books,6,53.01,381.36,446.47,0.0,446.47,63.56,0.139,12.1,0.0,VIP,In-Store,12766,446.47
INV-12767,CUST-7809,SRV-473,2024-02-14,Pending,PayPal,Protein Bar,Express Delivery,Food & Beverage,10,24.07,192.6,225.06,0.0,225.06,19.26,0.125,8.39,0.0,Regular,In-Store,12767,225.06
INV-12768,CUST-1605,SRV-585,2023-12-04,Pending,Digital Wallet,Bedding Set,Support,Home & Garden,10,263.51,2074.9,2495.74,0.0,2495.74,207.49,0.127,157.33,0.0,Regular,Mobile App,12768,2495.74
INV-12769,CUST-1155,SRV-150,2025-07-07,Paid,Bank Transfer,Garden Tool,Express Delivery,Home & Garden,4,209.38,1574.28,1556.02,1556.02,0.0,393.57,0.133,51.52,279.16,Corporate,Online,12769,1556.02
INV-12770,CUST-2054,SRV-355,2024-11-21,Paid,Check,Running Shoes,Installation,Sports,8,147.53,1239.76,1467.27,1467.27,0.0,154.97,0.119,79.98,0.0,Regular,In-Store,12770,1467.27
INV-12771,CUST-2034,SRV-839,2025-04-30,Pending,Check,Perfume,Maintenance,Beauty,2,17.59,150.3,179.08,0.0,179.08,75.15,0.117,11.19,0.0,Regular,Online,12771,179.08
INV-12772,CUST-3124,SRV-807,2025-03-16,Paid,Digital Wallet,Skincare Set,Warranty,Beauty,1,18.41,131.49,154.07,154.07,0.0,131.49,0.14,4.17,0.0,Regular,Mobile App,12772,154.07
INV-12773,CUST-3905,SRV-722,2024-04-19,Overdue,Check,Cookbook,Express Delivery,Books,9,64.68,627.93,723.93,0.0,723.93,69.77,0.103,31.32,0.0,Corporate,In-Store,12773,723.93
INV-12774,CUST-8936,SRV-260,2024-10-28,Paid,Credit Card,Sports Jersey,Warranty,Sports,5,79.92,677.3,783.81,783.81,0.0,135.46,0.118,26.59,0.0,Premium,Mobile App,12774,783.81
INV-12775,CUST-3013,SRV-663,2024-08-30,Partially Paid,Check,Smart TV,Support,Electronics,1,183.51,1872.53,2138.78,813.8,1324.98,1872.53,0.098,82.74,0.0,Regular,Online,12775,2138.78
INV-12776,CUST-2820,SRV-766,2023-09-16,Paid,Digital Wallet,Skincare Set,Standard Shipping,Beauty,2,2.3,16.42,19.6,19.6,0.0,8.21,0.14,0.88,0.0,Premium,Marketplace,12776,19.6
INV-12777,CUST-5155,SRV-611,2024-11-22,Paid,Check,Shoes,Express Delivery,Clothing,8,115.12,906.48,1069.54,1069.54,0.0,113.31,0.127,47.94,0.0,Regular,Online,12777,1069.54
INV-12778,CUST-6414,SRV-348,2024-04-15,Paid,Debit Card,Cookbook,Maintenance,Books,8,40.66,327.92,288.67,288.67,0.0,40.99,0.124,14.59,94.5,Corporate,Mobile App,12778,288.67
INV-12779,CUST-8051,SRV-274,2025-01-30,Pending,PayPal,Shoes,Standard Shipping,Clothing,6,6.52,90.6,100.51,0.0,100.51,15.1,0.072,3.39,0.0,Regular,Online,12779,100.51
INV-12780,CUST-3696,SRV-218,2025-05-10,Overdue,Cash,Running Shoes,Installation,Sports,1,5.71,90.7,100.49,0.0,100.49,90.7,0.063,4.08,0.0,Premium,Online,12780,100.49
INV-12781,CUST-6822,SRV-701,2025-01-14,Paid,Bank Transfer,Snack Pack,Warranty,Food & Beverage,7,4.12,40.04,46.74,46.74,0.0,5.72,0.103,2.58,0.0,Premium,Mobile App,12781,46.74
INV-12782,CUST-8941,SRV-837,2024-04-28,Overdue,Check,Car Accessories,Installation,Automotive,4,118.3,1028.72,1200.13,0.0,1200.13,257.18,0.115,53.11,0.0,Premium,Online,12782,1200.13
INV-12783,CUST-6934,SRV-563,2024-01-01,Pending,Bank Transfer,Fiction Novel,Maintenance,Books,10,69.31,474.7,561.02,0.0,561.02,47.47,0.146,17.01,0.0,Regular,Online,12783,561.02
INV-12784,CUST-6245,SRV-285,2024-08-16,Paid,PayPal,Wine Bottle,Warranty,Food & Beverage,8,15.84,214.0,219.75,219.75,0.0,26.75,0.074,12.5,22.59,Premium,Online,12784,219.75
INV-12785,CUST-2191,SRV-904,2025-05-31,Pending,Debit Card,Shoes,Maintenance,Clothing,10,163.96,1690.3,1925.93,0.0,1925.93,169.03,0.097,71.67,0.0,Corporate,Online,12785,1925.93
INV-12786,CUST-4070,SRV-933,2025-05-04,Pending,Bank Transfer,Camera,Maintenance,Electronics,1,150.91,1840.38,2029.46,0.0,2029.46,1840.38,0.082,38.17,0.0,Premium,Online,12786,2029.46
INV-12787,CUST-6969,SRV-391,2023-10-07,Paid,Digital Wallet,Makeup Kit,Support,Beauty,2,13.91,178.34,205.72,205.72,0.0,89.17,0.078,13.47,0.0,VIP,In-Store,12787,205.72
INV-12788,CUST-3207,SRV-292,2025-05-20,Pending,Digital Wallet,Textbook,Standard Shipping,Books,7,16.43,234.78,214.63,0.0,214.63,33.54,0.07,17.05,53.63,Premium,In-Store,12788,214.63
INV-12789,CUST-9875,SRV-120,2025-04-10,Paid,Check,Motor Oil,Support,Automotive,3,55.84,900.57,840.85,840.85,0.0,300.19,0.062,39.81,155.37,Premium,In-Store,12789,840.85
INV-12790,CUST-3396,SRV-896,2025-08-22,Paid,Bank Transfer,Snack Pack,Warranty,Food & Beverage,7,12.31,112.98,106.97,106.97,0.0,16.14,0.109,5.44,23.76,Regular,Mobile App,12790,106.97
INV-12791,CUST-7748,SRV-127,2025-04-08,Paid,PayPal,Protein Bar,Support,Food & Beverage,8,18.36,221.2,188.74,188.74,0.0,27.65,0.083,8.87,59.69,Premium,Marketplace,12791,188.74
INV-12792,CUST-1759,SRV-554,2025-08-25,Pending,Credit Card,Garden Tool,Warranty,Home & Garden,3,197.64,1421.85,1710.15,0.0,1710.15,473.95,0.139,90.66,0.0,VIP,Mobile App,12792,1710.15
INV-12793,CUST-4789,SRV-827,2024-03-08,Paid,PayPal,Plant Pot,Installation,Home & Garden,3,47.14,714.3,693.04,693.04,0.0,238.1,0.066,26.7,95.1,Regular,In-Store,12793,693.04
INV-12794,CUST-2983,SRV-169,2024-12-16,Paid,PayPal,Wine Bottle,Express Delivery,Food & Beverage,10,37.85,298.0,354.77,354.77,0.0,29.8,0.127,18.92,0.0,Corporate,In-Store,12794,354.77
INV-12795,CUST-8542,SRV-786,2023-10-09,Paid,PayPal,Running Shoes,Warranty,Sports,6,165.81,1315.92,1562.58,1562.58,0.0,219.32,0.126,80.85,0.0,VIP,In-Store,12795,1562.58
INV-12796,CUST-8818,SRV-245,2024-11-24,Pending,Bank Transfer,Self-Help Book,Installation,Books,1,7.92,63.86,76.79,0.0,76.79,63.86,0.124,5.01,0.0,Corporate,In-Store,12796,76.79
INV-12797,CUST-8347,SRV-286,2023-11-09,Paid,PayPal,Garden Tool,Standard Shipping,Home & Garden,6,92.96,1256.16,1052.9,1052.9,0.0,209.36,0.074,59.03,355.25,Corporate,Online,12797,1052.9
INV-12798,CUST-3549,SRV-214,2024-06-25,Pending,Digital Wallet,Lamp,Standard Shipping,Home & Garden,4,97.9,998.96,1116.99,0.0,1116.99,249.74,0.098,20.13,0.0,Premium,Marketplace,12798,1116.99
INV-12799,CUST-7094,SRV-643,2024-04-11,Partially Paid,Bank Transfer,Headphones,Support,Electronics,5,691.38,6913.8,8149.07,4178.13,3970.94,1382.76,0.1,543.89,0.0,Regular,Online,12799,8149.07
INV-12800,CUST-9777,SRV-504,2024-11-12,Paid,Debit Card,Makeup Kit,Warranty,Beauty,1,13.64,140.67,160.26,160.26,0.0,140.67,0.097,5.95,0.0,Premium,Phone,12800,160.26
INV-12801,CUST-6359,SRV-397,2023-12-15,Paid,Check,Tablet,Consultation,Electronics,8,917.52,7909.68,8680.5,8680.5,0.0,988.71,0.116,326.1,472.8,Corporate,In-Store,12801,8680.5
INV-12802,CUST-9227,SRV-661,2023-11-09,Paid,Digital Wallet,Camera,Support,Electronics,6,1002.12,9729.3,11014.3,11014.3,0.0,1621.55,0.103,282.88,0.0,Corporate,In-Store,12802,11014.3
INV-12803,CUST-3440,SRV-147,2025-02-24,Pending,PayPal,Smartphone,Installation,Electronics,2,12.96,164.02,183.9,0.0,183.9,82.01,0.079,6.92,0.0,Corporate,In-Store,12803,183.9
INV-12804,CUST-2915,SRV-515,2024-09-26,Paid,Bank Transfer,Smart TV,Consultation,Electronics,2,208.82,1769.68,2026.06,2026.06,0.0,884.84,0.118,47.56,0.0,Regular,Online,12804,2026.06
INV-12805,CUST-5661,SRV-117,2025-08-25,Paid,Cash,Bicycle,Consultation,Sports,6,10.57,195.66,219.88,219.88,0.0,32.61,0.054,13.65,0.0,Corporate,In-Store,12805,219.88
INV-12806,CUST-3131,SRV-741,2025-01-05,Pending,PayPal,Headphones,Maintenance,Electronics,10,682.99,12647.9,14077.74,0.0,14077.74,1264.79,0.054,746.85,0.0,Premium,In-Store,12806,14077.74
INV-12807,CUST-6706,SRV-856,2025-08-16,Paid,Check,Camera,Express Delivery,Electronics,7,232.73,3232.39,3291.82,3291.82,0.0,461.77,0.072,121.45,294.75,Corporate,Online,12807,3291.82
INV-12808,CUST-1628,SRV-636,2024-04-17,Overdue,Bank Transfer,Cookbook,Standard Shipping,Books,5,41.52,354.9,409.07,0.0,409.07,70.98,0.117,12.65,0.0,Corporate,In-Store,12808,409.07
