Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV15073,CUST9733,SRV004,2023-05-24,Failed,Anomaly,Sale,Credit Card,Cheese (200g),Consultation Service,Dairy & Eggs,Advisory Services,6,162.0,900.0,1362.0,331.5527043815641,1030.4472956184359,150.0,0.18,300,0,Main Store,CASH002,SUP107,00:09:17,New,Online,Payment Status Mismatch
INV15074,CUST9827,SRV005,2024-12-31,Failed,No Leakage,Sale,Credit Card,Oranges (1kg),Installation Service,Fruits,Technical Services,7,67.2,560.0,1127.2,0.0,1127.2,80.0,0.12,500,0,Main Store,CASH017,SUP113,00:29:54,New,Online,None
INV15075,CUST1234,SRV007,2024-06-20,Failed,No Leakage,Return,UPI,Tomatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,4,21.599999999999998,120.0,341.6,0.0,341.6,30.0,0.18,200,0,Branch A,CASH007,SUP100,05:37:00,Regular,In-Store,None
INV15076,CUST7053,SRV001,2023-03-15,Paid,No Leakage,Return,Net Banking,Detergent (1kg),No Service,Household,None,1,24.0,200.0,224.0,224.0,0.0,200.0,0.12,0,0,Main Store,CASH004,SUP149,15:02:36,New,In-Store,None
INV15077,CUST7485,SRV003,2023-02-03,Paid,Anomaly,Return,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,5,6.571181701627094,131.42363403254188,217.99481573416898,217.99481573416898,0.0,40.0,0.05,80,0,Branch B,CASH008,SUP125,04:50:20,Wholesale,In-Store,Usage Mismatch
INV15078,CUST9935,SRV005,2023-03-01,Paid,No Leakage,Sale,Net Banking,Salt (1kg),Installation Service,Pantry Staples,Technical Services,3,7.199999999999999,60.0,567.2,567.2,0.0,20.0,0.12,500,0,Branch A,CASH001,SUP165,15:40:05,Regular,In-Store,None
INV15079,CUST6404,SRV003,2023-11-09,Paid,No Leakage,Return,Cash,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,9,162.0,1350.0,1592.0,1592.0,0.0,150.0,0.12,80,0,Branch B,CASH002,SUP162,02:50:01,Premium,Online,None
INV15080,CUST1278,SRV002,2023-04-04,Paid,No Leakage,Return,Net Banking,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,5,108.0,600.0,748.0,748.0,0.0,120.0,0.18,40,0,Branch A,CASH005,SUP170,17:17:11,Premium,In-Store,None
INV15081,CUST9094,SRV002,2023-10-30,Paid,No Leakage,Sale,Net Banking,Chips (100g),Standard Delivery,Snacks,Delivery Services,9,9.0,180.0,229.0,229.0,0.0,20.0,0.05,40,0,Branch B,CASH016,SUP170,13:15:12,Wholesale,Phone,None
INV15082,CUST3330,SRV005,2024-07-30,Pending,Anomaly,Return,Cash,Bread (500g),Installation Service,Bakery,Technical Services,8,57.599999999999994,320.0,877.6,0.0,877.6,40.0,0.18,500,0,Branch A,CASH002,SUP192,05:41:24,Premium,In-Store,Duplicate Entries
INV15082,CUST3006,SRV004,2023-03-05,Paid,Anomaly,Sale,Net Banking,Oranges (1kg),Consultation Service,Fruits,Advisory Services,5,20.0,400.0,611.9252060577338,611.9252060577338,0.0,80.0,0.05,300,0,Online,CASH015,SUP152,17:30:28,Regular,In-Store,Duplicate Entries
INV15084,CUST8811,SRV002,2023-11-12,Paid,No Leakage,Return,Credit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,7,378.0,2100.0,2518.0,2518.0,0.0,300.0,0.18,40,0,Online,CASH011,SUP176,05:13:08,Premium,Online,None
INV15085,CUST4279,SRV001,2024-05-17,Paid,No Leakage,Sale,Net Banking,Rice (1kg),No Service,Grains & Cereals,None,8,57.599999999999994,480.0,537.6,537.6,0.0,60.0,0.12,0,0,Main Store,CASH016,SUP104,02:14:57,Wholesale,Phone,None
INV15086,CUST6983,SRV004,2024-10-30,Pending,No Leakage,Return,Debit Card,Potatoes (1kg),Consultation Service,Fresh Vegetables,Advisory Services,7,29.4,245.0,574.4,0.0,574.4,35.0,0.12,300,0,Branch A,CASH015,SUP145,13:45:59,Wholesale,Phone,None
INV15087,CUST4648,SRV006,2023-11-11,Paid,No Leakage,Sale,Cheque,Bread (500g),Bulk Order Service,Bakery,Special Orders,6,43.199999999999996,240.0,433.2,433.2,0.0,40.0,0.18,150,0,Main Store,CASH016,SUP153,12:03:58,Wholesale,Online,None
INV15088,CUST1750,SRV007,2024-04-26,Pending,No Leakage,Sale,Cheque,Salt (1kg),Customization Service,Pantry Staples,Special Orders,8,8.0,160.0,368.0,0.0,368.0,20.0,0.05,200,0,Online,CASH019,SUP154,17:02:41,New,Online,None
INV15089,CUST5363,SRV002,2023-11-03,Failed,No Leakage,Sale,UPI,Apples (1kg),Standard Delivery,Fruits,Delivery Services,2,43.199999999999996,240.0,323.2,0.0,323.2,120.0,0.18,40,0,Online,CASH004,SUP186,12:30:40,Wholesale,Phone,None
INV15090,CUST8844,SRV003,2023-05-13,Pending,No Leakage,Return,Cheque,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,5,54.0,300.0,434.0,0.0,434.0,60.0,0.18,80,0,Online,CASH013,SUP198,20:24:12,Premium,In-Store,None
INV15091,CUST5403,SRV002,2023-03-22,Paid,Anomaly,Return,Cash,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,10,360.0,3000.0,3400.0,2881.615457645496,518.384542354504,300.0,0.12,40,0,Branch B,CASH005,SUP200,19:16:44,New,Online,Under Payment
INV15092,CUST6547,SRV005,2024-01-23,Failed,No Leakage,Sale,UPI,Cheese (200g),Installation Service,Dairy & Eggs,Technical Services,6,108.0,900.0,1508.0,0.0,1508.0,150.0,0.12,500,0,Branch B,CASH005,SUP164,10:58:10,Regular,Phone,None
INV15093,CUST9969,SRV003,2023-12-22,Failed,Anomaly,Sale,Cash,Apples (1kg),Express Delivery,Fruits,Delivery Services,4,108.23464356581403,601.3035753656335,789.5382189314475,0.0,789.5382189314475,150.32589384140837,0.18,80,0,Branch A,CASH004,SUP170,22:00:21,Wholesale,Online,Incorrect Rates
INV15094,CUST5117,SRV001,2024-04-03,Failed,No Leakage,Sale,Net Banking,Fish (1kg),No Service,Meat & Fish,None,4,60.0,1200.0,1260.0,0.0,1260.0,300.0,0.05,0,0,Branch B,CASH017,SUP191,00:11:07,New,In-Store,None
INV15095,CUST3961,SRV007,2024-02-14,Paid,Anomaly,Sale,Cash,Soap (100g),Customization Service,Personal Care,Special Orders,8,16.0,320.0,536.0,603.3568805082807,-67.35688050828071,40.0,0.05,200,0,Branch B,CASH014,SUP114,04:36:40,Wholesale,In-Store,Excess Payment
INV15096,CUST2491,SRV005,2023-05-24,Pending,No Leakage,Return,Debit Card,Cooking Oil (1L),Installation Service,Pantry Staples,Technical Services,1,7.5,150.0,657.5,0.0,657.5,150.0,0.05,500,0,Branch B,CASH010,SUP187,22:51:30,Premium,Phone,None
INV15097,CUST4093,SRV006,2023-11-24,Failed,No Leakage,Sale,Net Banking,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,1,8.1,45.0,203.1,0.0,203.1,45.0,0.18,150,0,Branch A,CASH017,SUP113,03:08:50,Premium,Phone,None
INV15098,CUST8861,SRV001,2023-11-19,Failed,No Leakage,Return,Cash,Tea Powder (250g),No Service,Beverages,None,8,48.0,960.0,1008.0,0.0,1008.0,120.0,0.05,0,0,Online,CASH002,SUP130,20:04:17,Regular,Online,None
INV15099,CUST2178,SRV005,2023-10-04,Failed,Anomaly,Return,Cheque,Salt (1kg),Installation Service,Pantry Staples,Technical Services,6,6.0,120.0,626.0,150.38257272920285,475.6174272707972,20.0,0.05,500,0,Main Store,CASH008,SUP108,00:15:25,Regular,Online,Payment Status Mismatch
INV15100,CUST2510,SRV005,2023-11-27,Pending,No Leakage,Sale,UPI,Milk (1L),Installation Service,Dairy & Eggs,Technical Services,8,86.39999999999999,480.0,1066.4,0.0,1066.4,60.0,0.18,500,0,Main Store,CASH008,SUP105,03:41:11,Wholesale,Online,None
INV15101,CUST8998,SRV001,2024-04-17,Paid,Anomaly,Sale,Credit Card,Oranges (1kg),No Service,Fruits,None,8,32.0,640.0,672.0,515.7786514694963,156.22134853050375,80.0,0.05,0,0,Online,CASH010,SUP195,01:29:03,Premium,Phone,Under Payment
INV15102,CUST3963,SRV001,2024-09-11,Pending,No Leakage,Return,UPI,Dishwash Soap (500ml),No Service,Household,None,4,16.0,320.0,336.0,0.0,336.0,80.0,0.05,0,0,Online,CASH011,SUP165,06:07:47,Premium,Online,None
INV15103,CUST7636,SRV006,2023-05-14,Paid,No Leakage,Return,Cash,Bananas (1kg),Bulk Order Service,Fruits,Special Orders,5,30.0,250.0,430.0,430.0,0.0,50.0,0.12,150,0,Branch B,CASH020,SUP129,04:37:32,Premium,In-Store,None
INV15104,CUST5383,SRV001,2024-03-27,Paid,No Leakage,Sale,Debit Card,Chips (100g),No Service,Snacks,None,1,3.5999999999999996,20.0,23.6,23.6,0.0,20.0,0.18,0,0,Main Store,CASH020,SUP142,11:33:52,Premium,Online,None
INV15105,CUST9151,SRV006,2024-11-17,Paid,No Leakage,Return,Cash,Toothpaste (150g),Bulk Order Service,Personal Care,Special Orders,5,54.0,300.0,504.0,504.0,0.0,60.0,0.18,150,0,Online,CASH013,SUP167,21:59:10,Premium,Phone,None
INV15106,CUST5291,SRV005,2024-07-06,Paid,No Leakage,Sale,Cheque,Toothpaste (150g),Installation Service,Personal Care,Technical Services,8,24.0,480.0,1004.0,1004.0,0.0,60.0,0.05,500,0,Main Store,CASH007,SUP113,02:10:17,Regular,Online,None
INV15107,CUST1569,SRV007,2023-01-16,Failed,Anomaly,Sale,Debit Card,Sugar (1kg),Customization Service,Pantry Staples,Special Orders,6,32.4,270.0,446.6180148678796,0.0,446.6180148678796,45.0,0.12,200,0,Branch A,CASH011,SUP163,15:53:19,Premium,In-Store,Unrecorded Discounts
INV15108,CUST5371,SRV004,2023-09-15,Failed,No Leakage,Sale,Credit Card,Onions (1kg),Consultation Service,Fresh Vegetables,Advisory Services,8,38.4,320.0,658.4,0.0,658.4,40.0,0.12,300,0,Branch B,CASH019,SUP193,16:34:58,Premium,Phone,None
INV15109,CUST7289,SRV007,2023-01-15,Paid,No Leakage,Sale,UPI,Shampoo (250ml),Customization Service,Personal Care,Special Orders,3,27.0,540.0,767.0,767.0,0.0,180.0,0.05,200,0,Branch B,CASH004,SUP136,17:15:29,Wholesale,In-Store,None
INV15110,CUST7397,SRV007,2024-12-28,Failed,No Leakage,Sale,Cheque,Toothpaste (150g),Customization Service,Personal Care,Special Orders,3,9.0,180.0,389.0,0.0,389.0,60.0,0.05,200,0,Branch A,CASH014,SUP135,03:19:52,New,Online,None
INV15111,CUST1503,SRV006,2024-08-11,Failed,No Leakage,Return,Net Banking,Bananas (1kg),Bulk Order Service,Fruits,Special Orders,4,24.0,200.0,374.0,0.0,374.0,50.0,0.12,150,0,Branch B,CASH008,SUP140,14:13:14,Premium,Phone,None
INV15112,CUST6683,SRV007,2024-05-09,Paid,Anomaly,Return,Cash,Tomatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,8,12.0,240.0,452.0,521.5245460791914,-69.5245460791914,30.0,0.05,200,0,Main Store,CASH014,SUP117,08:27:27,Wholesale,Online,Excess Payment
INV15113,CUST4782,SRV003,2023-11-28,Pending,Anomaly,Sale,Debit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,4,10.0,200.0,245.67511819796061,0.0,245.67511819796061,50.0,0.05,80,0,Branch B,CASH015,SUP100,22:18:26,Wholesale,Phone,Unrecorded Discounts
INV15114,CUST3834,SRV003,2024-10-31,Failed,No Leakage,Return,Net Banking,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,36.0,300.0,416.0,0.0,416.0,30.0,0.12,80,0,Main Store,CASH009,SUP186,17:46:42,Regular,Phone,None
INV15115,CUST6391,SRV002,2023-11-10,Paid,No Leakage,Sale,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,1,4.0,80.0,124.0,124.0,0.0,80.0,0.05,40,0,Online,CASH017,SUP133,15:07:47,Premium,In-Store,None
INV15116,CUST9047,SRV003,2024-05-16,Pending,No Leakage,Return,Cheque,Biscuits (200g),Express Delivery,Snacks,Delivery Services,7,37.8,210.0,327.8,0.0,327.8,30.0,0.18,80,0,Branch B,CASH007,SUP196,14:44:52,Wholesale,Phone,None
INV15117,CUST4435,SRV007,2023-04-06,Paid,No Leakage,Sale,UPI,Cooking Oil (1L),Customization Service,Pantry Staples,Special Orders,1,7.5,150.0,357.5,357.5,0.0,150.0,0.05,200,0,Branch A,CASH015,SUP145,04:53:18,Wholesale,Phone,None
INV15118,CUST7769,SRV003,2023-10-13,Pending,No Leakage,Return,Net Banking,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,4.5,90.0,174.5,0.0,174.5,30.0,0.05,80,0,Main Store,CASH005,SUP142,20:25:40,New,Online,None
INV15119,CUST6815,SRV003,2024-02-13,Paid,Anomaly,Sale,Net Banking,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,1,21.599999999999998,120.0,221.6,245.25795254200085,-23.657952542000857,120.0,0.18,80,0,Online,CASH001,SUP133,07:17:29,Wholesale,Online,Excess Payment
INV15120,CUST5383,SRV005,2024-06-10,Failed,No Leakage,Return,Net Banking,Detergent (1kg),Installation Service,Household,Technical Services,4,144.0,800.0,1444.0,0.0,1444.0,200.0,0.18,500,0,Main Store,CASH007,SUP194,09:27:21,New,In-Store,None
INV15121,CUST1095,SRV003,2024-05-30,Failed,Anomaly,Return,Debit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,10,144.0,1200.0,1424.0,606.6540212350204,817.3459787649796,120.0,0.12,80,0,Branch B,CASH011,SUP126,06:45:23,Premium,Phone,Payment Status Mismatch
INV15122,CUST7443,SRV003,2023-09-28,Paid,Anomaly,Sale,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,9.0,180.0,269.0,307.80436569729153,-38.80436569729153,30.0,0.05,80,0,Branch B,CASH018,SUP107,19:01:38,Regular,Phone,Excess Payment
INV15123,CUST1339,SRV003,2024-04-25,Paid,No Leakage,Return,Cheque,Oranges (1kg),Express Delivery,Fruits,Delivery Services,2,19.2,160.0,259.2,259.2,0.0,80.0,0.12,80,0,Branch B,CASH008,SUP144,08:04:00,New,Phone,None
INV15124,CUST9048,SRV007,2023-07-27,Failed,Anomaly,Sale,Net Banking,Fish (1kg),Customization Service,Meat & Fish,Special Orders,6,90.0,1800.0,2090.0,1015.276585937635,1074.723414062365,300.0,0.05,200,0,Branch B,CASH007,SUP131,19:27:12,Premium,Phone,Payment Status Mismatch
INV15125,CUST1609,SRV007,2023-11-05,Pending,No Leakage,Return,Credit Card,Chicken (1kg),Customization Service,Meat & Fish,Special Orders,3,90.0,750.0,1040.0,0.0,1040.0,250.0,0.12,200,0,Branch B,CASH015,SUP168,22:01:11,Premium,In-Store,None
INV15126,CUST3177,SRV001,2024-11-20,Paid,No Leakage,Sale,UPI,Salt (1kg),No Service,Pantry Staples,None,4,9.6,80.0,89.6,89.6,0.0,20.0,0.12,0,0,Branch A,CASH007,SUP104,20:04:46,Premium,Phone,None
INV15127,CUST6904,SRV001,2024-10-09,Pending,No Leakage,Return,Credit Card,Chicken (1kg),No Service,Meat & Fish,None,7,210.0,1750.0,1960.0,0.0,1960.0,250.0,0.12,0,0,Online,CASH003,SUP107,14:23:43,New,Online,None
INV15128,CUST9966,SRV002,2023-02-21,Failed,No Leakage,Sale,UPI,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,1,12.6,70.0,122.6,0.0,122.6,70.0,0.18,40,0,Branch A,CASH010,SUP179,01:18:57,Premium,Phone,None
INV15129,CUST4945,SRV004,2023-08-15,Paid,Anomaly,Sale,UPI,Chips (100g),Consultation Service,Snacks,Advisory Services,3,1.850376494488748,37.00752988977496,338.8579063842637,338.8579063842637,0.0,20.0,0.05,300,0,Main Store,CASH006,SUP173,20:46:57,New,Phone,Usage Mismatch
INV15130,CUST4677,SRV006,2023-05-10,Failed,Anomaly,Sale,UPI,Cheese (200g),Bulk Order Service,Dairy & Eggs,Special Orders,3,22.5,450.0,622.5,113.54382316624022,508.9561768337598,150.0,0.05,150,0,Main Store,CASH005,SUP140,09:55:32,New,Online,Payment Status Mismatch
INV15131,CUST5036,SRV002,2023-04-15,Paid,Anomaly,Sale,Net Banking,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,32.4,180.0,252.4,252.4,0.0,60.0,0.18,40,0,Branch B,CASH001,SUP150,06:31:13,Regular,Online,Duplicate Entries
INV15131,CUST7717,SRV004,2024-12-02,Pending,Anomaly,Sale,Credit Card,Chips (100g),Consultation Service,Snacks,Advisory Services,10,24.0,200.0,524.0,0.0,524.0,20.0,0.12,300,0,Main Store,CASH011,SUP147,10:52:32,Premium,Phone,Duplicate Entries
INV15133,CUST3625,SRV007,2024-10-18,Paid,No Leakage,Sale,Net Banking,Potatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,5,8.75,175.0,383.75,383.75,0.0,35.0,0.05,200,0,Branch B,CASH008,SUP125,00:39:09,Regular,In-Store,None
INV15134,CUST2151,SRV001,2023-09-16,Paid,Anomaly,Sale,Net Banking,Tea Powder (250g),No Service,Beverages,None,9,54.0,1080.0,880.8191459962196,880.8191459962196,0.0,120.0,0.05,0,0,Main Store,CASH004,SUP107,04:30:07,Wholesale,Online,Unrecorded Discounts
INV15135,CUST4956,SRV003,2023-07-24,Failed,No Leakage,Sale,Debit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,56.699999999999996,315.0,451.7,0.0,451.7,35.0,0.18,80,0,Branch A,CASH002,SUP145,06:15:27,New,Phone,None
INV15136,CUST4238,SRV003,2023-12-09,Paid,Anomaly,Return,UPI,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,8,72.0,1440.0,1592.0,1765.4831759037847,-173.48317590378474,180.0,0.05,80,0,Branch B,CASH004,SUP140,08:58:50,Premium,Online,Excess Payment
INV15137,CUST4542,SRV007,2023-11-30,Paid,No Leakage,Return,Cash,Salt (1kg),Customization Service,Pantry Staples,Special Orders,3,10.799999999999999,60.0,270.8,270.8,0.0,20.0,0.18,200,0,Online,CASH002,SUP200,12:01:55,Premium,Online,None
INV15138,CUST4925,SRV001,2024-04-08,Failed,Anomaly,Sale,Debit Card,Apples (1kg),No Service,Fruits,None,6,86.39999999999999,720.0,806.4,0.0,806.4,120.0,0.12,0,0,Main Store,CASH016,SUP121,04:48:24,Wholesale,In-Store,Duplicate Entries
INV15138,CUST3606,SRV004,2023-08-09,Paid,Anomaly,Return,Net Banking,Chips (100g),Consultation Service,Snacks,Advisory Services,3,10.799999999999999,60.0,370.8,424.30155304434624,-53.501553044346224,20.0,0.18,300,0,Main Store,CASH009,SUP153,01:13:23,Premium,Online,Excess Payment
INV15140,CUST2682,SRV006,2023-05-19,Paid,No Leakage,Return,Cash,Bread (500g),Bulk Order Service,Bakery,Special Orders,4,8.0,160.0,318.0,318.0,0.0,40.0,0.05,150,0,Branch A,CASH014,SUP166,11:08:02,Premium,Phone,None
INV15141,CUST7948,SRV002,2023-08-05,Paid,Anomaly,Sale,Credit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,10,25.0,500.0,565.0,629.0983205380022,-64.09832053800221,50.0,0.05,40,0,Branch B,CASH003,SUP168,04:31:16,Wholesale,Online,Excess Payment
INV15142,CUST7890,SRV001,2023-07-13,Paid,No Leakage,Return,Debit Card,Chicken (1kg),No Service,Meat & Fish,None,6,75.0,1500.0,1575.0,1575.0,0.0,250.0,0.05,0,0,Branch A,CASH010,SUP192,09:59:17,Wholesale,Phone,None
INV15143,CUST8883,SRV006,2023-12-31,Failed,No Leakage,Return,Net Banking,Lentils (1kg),Bulk Order Service,Grains & Cereals,Special Orders,2,10.0,200.0,360.0,0.0,360.0,100.0,0.05,150,0,Branch B,CASH004,SUP178,06:42:50,Premium,Phone,None
INV15144,CUST5413,SRV006,2024-08-28,Paid,Anomaly,Return,Debit Card,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,3,6.75,135.0,291.75,291.75,0.0,45.0,0.05,150,0,Branch B,CASH015,SUP188,06:15:36,New,Phone,Duplicate Entries
INV15144,CUST3096,SRV006,2023-03-18,Paid,Anomaly,Sale,Debit Card,Detergent (1kg),Bulk Order Service,Household,Special Orders,2,72.0,400.0,622.0,689.8060980715414,-67.80609807154144,200.0,0.18,150,0,Online,CASH004,SUP192,19:24:03,Wholesale,Phone,Duplicate Entries
INV15146,CUST4243,SRV006,2023-02-02,Paid,Anomaly,Sale,UPI,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,2,16.2,90.0,256.2,297.98466352524815,-41.78466352524816,45.0,0.18,150,0,Branch A,CASH008,SUP163,12:24:15,Wholesale,Online,Excess Payment
INV15147,CUST1356,SRV002,2023-11-04,Paid,Anomaly,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,8,216.0,1200.0,1456.0,1456.0,0.0,150.0,0.18,40,0,Branch B,CASH003,SUP142,21:51:04,Wholesale,Online,Duplicate Entries
INV15147,CUST9094,SRV001,2024-10-08,Paid,Anomaly,Return,Net Banking,Oranges (1kg),No Service,Fruits,None,2,19.2,160.0,179.2,179.2,0.0,80.0,0.12,0,0,Online,CASH017,SUP174,15:52:50,Wholesale,Phone,Duplicate Entries
INV15149,CUST6485,SRV007,2024-09-05,Pending,No Leakage,Return,Cheque,Soap (100g),Customization Service,Personal Care,Special Orders,10,72.0,400.0,672.0,0.0,672.0,40.0,0.18,200,0,Branch A,CASH013,SUP126,19:20:23,Wholesale,Online,None
INV15150,CUST7687,SRV004,2023-01-04,Failed,No Leakage,Sale,Net Banking,Toothpaste (150g),Consultation Service,Personal Care,Advisory Services,5,54.0,300.0,654.0,0.0,654.0,60.0,0.18,300,0,Branch B,CASH003,SUP130,04:47:00,Regular,Phone,None
INV15151,CUST6973,SRV006,2024-01-21,Paid,No Leakage,Sale,Cash,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,10,22.5,450.0,622.5,622.5,0.0,45.0,0.05,150,0,Branch B,CASH018,SUP118,23:06:31,New,Phone,None
INV15152,CUST8483,SRV004,2023-10-16,Failed,Anomaly,Return,Cash,Detergent (1kg),Consultation Service,Household,Advisory Services,1,29.59373406753408,164.40963370852268,494.00336777605673,0.0,494.00336777605673,200.0,0.18,300,0,Online,CASH013,SUP190,06:06:16,Premium,In-Store,Usage Mismatch
INV15153,CUST7781,SRV006,2024-03-13,Failed,Anomaly,Return,Cash,Lentils (1kg),Bulk Order Service,Grains & Cereals,Special Orders,4,72.0,400.0,472.0,0.0,472.0,100.0,0.18,150,0,Branch A,CASH012,SUP174,01:04:33,Premium,Phone,Missing Charges
INV15154,CUST1042,SRV005,2024-02-10,Pending,Anomaly,Sale,UPI,Butter (100g),Installation Service,Dairy & Eggs,Technical Services,10,25.0,500.0,525.0,0.0,525.0,50.0,0.05,500,0,Branch B,CASH007,SUP142,21:52:36,Regular,In-Store,Missing Charges
INV15155,CUST7671,SRV006,2024-12-07,Paid,No Leakage,Sale,UPI,Salt (1kg),Bulk Order Service,Pantry Staples,Special Orders,9,32.4,180.0,362.4,362.4,0.0,20.0,0.18,150,0,Branch A,CASH020,SUP108,20:33:46,Premium,Phone,None
INV15156,CUST6357,SRV006,2024-03-25,Paid,Anomaly,Sale,Debit Card,Detergent (1kg),Bulk Order Service,Household,Special Orders,10,240.0,2000.0,1964.5700495870005,1964.5700495870005,0.0,200.0,0.12,150,0,Branch A,CASH003,SUP168,19:55:01,New,In-Store,Unrecorded Discounts
INV15157,CUST1273,SRV007,2024-07-27,Failed,Anomaly,Return,Debit Card,Sugar (1kg),Customization Service,Pantry Staples,Special Orders,9,20.25,405.0,625.25,233.94043685928585,391.30956314071415,45.0,0.05,200,0,Branch B,CASH004,SUP130,12:27:54,New,Phone,Payment Status Mismatch
INV15158,CUST6577,SRV005,2023-01-04,Failed,No Leakage,Return,Credit Card,Salt (1kg),Installation Service,Pantry Staples,Technical Services,9,32.4,180.0,712.4,0.0,712.4,20.0,0.18,500,0,Branch A,CASH007,SUP194,13:22:35,New,Phone,None
INV15159,CUST1421,SRV007,2023-07-11,Pending,No Leakage,Sale,UPI,Bananas (1kg),Customization Service,Fruits,Special Orders,4,24.0,200.0,424.0,0.0,424.0,50.0,0.12,200,0,Online,CASH004,SUP161,18:30:02,Premium,Online,None
INV15160,CUST8375,SRV004,2024-01-14,Failed,Anomaly,Sale,Cash,Apples (1kg),Consultation Service,Fruits,Advisory Services,10,89.3804431733525,744.8370264446042,1134.2174696179568,0.0,1134.2174696179568,120.0,0.12,300,0,Main Store,CASH003,SUP113,07:00:02,Wholesale,Phone,Usage Mismatch
INV15161,CUST7781,SRV005,2023-03-01,Pending,No Leakage,Return,Cheque,Oranges (1kg),Installation Service,Fruits,Technical Services,10,96.0,800.0,1396.0,0.0,1396.0,80.0,0.12,500,0,Branch B,CASH005,SUP200,22:27:58,Wholesale,Phone,None
