Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle
INV111939,CUST10539,SVC12538,AGT2689,01-12-2023,Pending,Recharge,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1179.41,1179.41,29-11-2023,29-12-2023,Circle-West,50,31.200124205179876,30
INV111940,CUST10540,SVC12539,AGT2690,29-01-2023,Paid,Recharge,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,25-01-2023,25-02-2023,Rural-Zone,30,18.121204832112227,31
INV111941,CUST10541,SVC12540,AGT2691,10-10-2024,Paid,Recharge,UPI,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,06-10-2024,06-11-2024,Circle-East,1000,814.0434523325271,31
INV111942,CUST10542,SVC12541,AGT2692,28-12-2024,Pending,Recharge,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,26-12-2024,26-01-2025,Metro-B,40,21.722359609707492,31
INV111943,CUST10543,SVC12542,AGT2693,08-12-2024,Paid,Renewal,Debit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,04-12-2024,03-01-2025,Circle-East,10,5.046673583068718,30
INV111944,CUST10544,SVC12543,AGT2694,28-02-2024,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,26-02-2024,27-03-2024,Circle-East,100,69.5049494614189,30
INV111945,CUST10545,SVC12544,AGT2695,23-03-2023,Paid,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,20-03-2023,19-05-2023,Rural-Zone,75,31.64479579987462,60
INV111946,CUST10546,SVC12545,AGT2696,16-01-2024,Paid,Recharge,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,12-01-2024,11-02-2024,Metro-B,500,60.66258443972089,30
INV111947,CUST10547,SVC12546,AGT2697,19-02-2024,Paid,New Connection,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,18-02-2024,20-03-2024,Metro-A,50,5.882242709203734,31
INV111948,CUST10548,SVC12547,AGT2698,09-12-2023,Paid,Recharge,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,08-12-2023,05-01-2024,Circle-South,50,19.823636863645383,28
INV111949,CUST10549,SVC12548,AGT2699,16-05-2024,Pending,Renewal,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,589.41,589.41,12-05-2024,11-07-2024,Metro-B,25,18.71042628108875,60
INV111950,CUST10550,SVC12549,AGT2700,28-02-2024,Paid,Recharge,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,25-02-2024,25-04-2024,Metro-B,75,60.766197372656364,60
INV111951,CUST10551,SVC12550,AGT2701,23-04-2024,Paid,Renewal,Debit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,19-04-2024,19-05-2024,Metro-A,10,5.41878417869013,30
INV111952,CUST10552,SVC12551,AGT2702,29-10-2024,Paid,New Connection,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,26-10-2024,24-01-2025,Circle-East,40,7.834071245268306,90
INV111953,CUST10553,SVC12552,AGT2703,15-08-2023,Paid,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,11-08-2023,08-09-2023,Circle-West,1000,842.5855140667602,28
INV111954,CUST10554,SVC12553,AGT2704,28-12-2023,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,24-12-2023,23-03-2024,Circle-West,500,424.4579091229296,90
INV111955,CUST10555,SVC12554,AGT2705,02-12-2024,Paid,Renewal,UPI,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,28-11-2024,28-11-2025,Metro-A,1000,734.9005629757903,365
INV111956,CUST10556,SVC12555,AGT2706,17-06-2024,Pending,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1179.41,1179.41,14-06-2024,15-07-2024,Circle-East,50,40.04603012156588,31
INV111957,CUST10557,SVC12556,AGT2707,06-06-2024,Paid,New Connection,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,04-06-2024,04-06-2025,Circle-South,25,20.41665062173048,365
INV111958,CUST10558,SVC12557,AGT2708,11-09-2023,Paid,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,10-09-2023,09-11-2023,Metro-B,750,145.01406683962574,60
INV111959,CUST10559,SVC12558,AGT2709,15-12-2024,Paid,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,14-12-2024,12-02-2025,Metro-A,1000,154.6355835053471,60
INV111960,CUST10560,SVC12559,AGT2710,12-07-2024,Paid,Renewal,UPI,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,11-07-2024,11-07-2025,Circle-East,1000,541.2118045444255,365
INV111961,CUST10561,SVC12560,AGT2711,19-08-2024,Paid,Recharge,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,16-08-2024,16-09-2024,Circle-West,30,21.026478514139516,31
INV111962,CUST10562,SVC12561,AGT2712,05-12-2024,Paid,Recharge,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,01-12-2024,30-01-2025,Circle-East,500,361.24073509176594,60
INV111963,CUST10563,SVC12562,AGT2713,16-01-2023,Paid,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,13-01-2023,10-02-2023,Metro-A,200,73.82362916660328,28
INV111964,CUST10564,SVC12563,AGT2714,11-05-2024,Pending,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,08-05-2024,07-06-2024,Metro-A,5,4.161176388995286,30
INV111965,CUST10565,SVC12564,AGT2715,05-11-2024,Paid,Renewal,Credit Card,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,03-11-2024,02-01-2025,Rural-Zone,200,156.12015779782035,60
INV111966,CUST10566,SVC12565,AGT2716,22-05-2023,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,21-05-2023,19-08-2023,Rural-Zone,100,76.17468287241368,90
INV111967,CUST10567,SVC12566,AGT2717,03-10-2024,Paid,Renewal,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,02-10-2024,30-10-2024,Metro-A,75,7.6847961438798515,28
INV111968,CUST10568,SVC12567,AGT2718,19-01-2024,Paid,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,17-01-2024,16-01-2025,Circle-South,15,5.6338410466075235,365
INV111969,CUST10569,SVC12568,AGT2719,24-07-2024,Pending,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,21-07-2024,21-08-2024,Metro-A,30,29.3254743457078,31
INV111970,CUST10570,SVC12569,AGT2720,16-11-2024,Paid,Recharge,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,15-11-2024,13-12-2024,Circle-East,25,16.97416371034301,28
INV111971,CUST10571,SVC12570,AGT2721,31-12-2023,Paid,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,28-12-2023,26-02-2024,Rural-Zone,30,18.297081039673337,60
INV111972,CUST10572,SVC12571,AGT2722,28-09-2024,Paid,New Connection,Debit Card,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,25-09-2024,24-12-2024,Circle-South,15,4.898870822579033,90
INV111973,CUST10573,SVC12572,AGT2723,24-05-2024,Pending,New Connection,Cash,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,2359.41,2359.41,22-05-2024,21-07-2024,Metro-A,150,104.66756743655387,60
INV111974,CUST10574,SVC12573,AGT2724,04-08-2023,Paid,Recharge,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,03-08-2023,03-09-2023,Circle-East,750,291.876168232746,31
INV111975,CUST10575,SVC12574,AGT2725,25-08-2024,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,22-08-2024,22-08-2025,Circle-West,50,24.0371228931544,365
INV111976,CUST10576,SVC12575,AGT2726,03-12-2024,Paid,Renewal,UPI,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,29-11-2024,29-12-2024,Rural-Zone,200,56.34330351966028,30
INV111977,CUST10577,SVC12576,AGT2727,14-02-2024,Paid,Renewal,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,11-02-2024,11-04-2024,Circle-West,30,27.95966382916872,60
INV111978,CUST10578,SVC12577,AGT2728,23-11-2024,Paid,New Connection,UPI,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,21-11-2024,20-01-2025,Metro-A,200,179.0619876402544,60
INV111979,CUST10579,SVC12578,AGT2729,04-06-2023,Paid,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,02-06-2023,02-07-2023,Metro-A,5,3.4143813508722074,30
INV111980,CUST10580,SVC12579,AGT2730,23-06-2024,Paid,New Connection,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,20-06-2024,21-07-2024,Metro-B,25,18.473549345528387,31
INV111981,CUST10581,SVC12580,AGT2731,27-05-2023,Paid,Recharge,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,25-05-2023,25-06-2023,Metro-B,40,25.219324751230687,31
INV111982,CUST10582,SVC12581,AGT2732,24-01-2024,Paid,Recharge,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,20-01-2024,19-01-2025,Rural-Zone,750,95.83420833497996,365
INV111983,CUST10583,SVC12582,AGT2733,06-01-2023,Paid,Recharge,Debit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,04-01-2023,04-04-2023,Rural-Zone,1000,314.04521966608536,90
INV111984,CUST10584,SVC12583,AGT2734,07-07-2024,Paid,Renewal,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,06-07-2024,04-09-2024,Circle-West,750,333.3335079860883,60
INV111985,CUST10585,SVC12584,AGT2735,18-10-2024,Paid,Renewal,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,17-10-2024,16-11-2024,Metro-A,200,125.19335509915663,30
INV111986,CUST10586,SVC12585,AGT2736,05-10-2024,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,02-10-2024,31-12-2024,Circle-West,750,130.4424816839414,90
INV111987,CUST10587,SVC12586,AGT2737,26-09-2023,Paid,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,25-09-2023,25-10-2023,Rural-Zone,1000,552.9745982575647,30
INV111988,CUST10588,SVC12587,AGT2738,10-07-2024,Paid,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,09-07-2024,06-08-2024,Rural-Zone,1000,462.88453742651836,28
INV111989,CUST10589,SVC12588,AGT2739,25-02-2024,Paid,Recharge,Cash,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,21-02-2024,20-03-2024,Circle-West,10,7.895766096655516,28
INV111990,CUST10590,SVC12589,AGT2740,07-12-2023,Paid,Renewal,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,05-12-2023,03-02-2024,Circle-South,30,23.693249719599038,60
INV111991,CUST10591,SVC12590,AGT2741,31-01-2024,Pending,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,27-01-2024,26-02-2024,Metro-B,500,304.6251543998691,30
INV111992,CUST10592,SVC12591,AGT2742,17-04-2023,Paid,Recharge,Cash,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,16-04-2023,17-05-2023,Metro-A,10,6.845283844811863,31
INV111993,CUST10593,SVC12592,AGT2743,24-08-2024,Paid,Renewal,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,23-08-2024,20-09-2024,Rural-Zone,500,58.90425956246559,28
INV111994,CUST10594,SVC12593,AGT2744,15-05-2024,Paid,Renewal,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,14-05-2024,13-07-2024,Circle-South,30,27.685823626135058,60
INV111995,CUST10595,SVC12594,AGT2745,21-03-2024,Pending,Renewal,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,19-03-2024,16-04-2024,Circle-East,30,0.20840230977181018,28
INV111996,CUST10596,SVC12595,AGT2746,13-06-2023,Paid,Recharge,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,09-06-2023,09-07-2023,Circle-West,25,21.026318907365564,30
INV111997,CUST10597,SVC12596,AGT2747,24-04-2023,Paid,New Connection,UPI,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,22-04-2023,20-05-2023,Circle-South,15,4.468979547936203,28
INV111998,CUST10598,SVC12597,AGT2748,11-04-2024,Paid,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,09-04-2024,08-06-2024,Circle-East,5,3.4594952458440273,60
INV111999,CUST10599,SVC12598,AGT2749,01-11-2024,Paid,Renewal,Cash,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,28-10-2024,27-12-2024,Circle-North,100,16.006390934669945,60
INV112000,CUST10600,SVC12599,AGT2750,21-02-2024,Paid,New Connection,Cash,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,17-02-2024,17-05-2024,Circle-North,15,6.258077307812903,90
INV112001,CUST10601,SVC12600,AGT2751,06-08-2024,Paid,New Connection,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,04-08-2024,02-11-2024,Rural-Zone,75,28.72369969612421,90
INV112002,CUST10602,SVC12601,AGT2752,13-10-2023,Paid,New Connection,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,11-10-2023,10-12-2023,Metro-A,30,11.54632571399112,60
INV112003,CUST10603,SVC12602,AGT2753,20-11-2023,Paid,Recharge,UPI,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,4718.82,0.0,19-11-2023,18-01-2024,Circle-North,150,27.58395420173199,60
INV112004,CUST10604,SVC12603,AGT2754,14-04-2024,Paid,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,11-04-2024,12-05-2024,Metro-A,750,706.6586168821938,31
INV112005,CUST10605,SVC12604,AGT2755,13-12-2023,Pending,New Connection,Cash,Corporate Elite,Postpaid,3999,719.8199999999999,4718.82,4718.82,0.0,4718.82,10-12-2023,08-02-2024,Circle-East,150,20.380895732558464,60
INV112006,CUST10606,SVC12605,AGT2756,11-03-2023,Paid,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,07-03-2023,06-04-2023,Circle-West,50,24.167122327884755,30
INV112007,CUST10607,SVC12606,AGT2757,19-08-2023,Paid,Recharge,Debit Card,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,5898.82,0.0,18-08-2023,15-09-2023,Circle-South,200,171.78198434943647,28
INV112008,CUST10608,SVC12607,AGT2758,16-07-2024,Paid,Renewal,Cash,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,13-07-2024,13-08-2024,Metro-B,15,2.3531328166000085,31
INV112009,CUST10609,SVC12608,AGT2759,25-09-2024,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,21-09-2024,20-12-2024,Rural-Zone,750,429.4705844280873,90
INV112010,CUST10610,SVC12609,AGT2760,24-04-2024,Paid,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,20-04-2024,19-07-2024,Circle-West,1000,121.32333839979171,90
INV112011,CUST10611,SVC12610,AGT2761,28-07-2023,Pending,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,353.40999999999997,353.40999999999997,27-07-2023,25-10-2023,Metro-B,10,4.055570895152489,90
INV112012,CUST10612,SVC12611,AGT2762,01-03-2023,Pending,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,26-02-2023,26-03-2023,Rural-Zone,30,3.2777725780689817,28
INV112013,CUST10613,SVC12612,AGT2763,15-03-2024,Pending,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,353.40999999999997,353.40999999999997,13-03-2024,10-04-2024,Metro-A,10,0.8887648896236278,28
INV112014,CUST10614,SVC12613,AGT2764,06-05-2024,Pending,New Connection,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1179.41,1179.41,04-05-2024,01-06-2024,Circle-West,50,34.80572163281742,28
INV112015,CUST10615,SVC12614,AGT2765,20-04-2023,Paid,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,18-04-2023,19-05-2023,Circle-East,750,86.61664513192407,31
INV112016,CUST10616,SVC12615,AGT2766,02-11-2023,Paid,Recharge,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,30-10-2023,29-10-2024,Circle-East,25,15.579355839722197,365
INV112017,CUST10617,SVC12616,AGT2767,19-12-2024,Paid,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,18-12-2024,16-02-2025,Circle-South,750,164.73616414767375,60
INV112018,CUST10618,SVC12617,AGT2768,27-11-2023,Paid,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,23-11-2023,22-01-2024,Circle-West,5,4.888185940611207,60
INV112019,CUST10619,SVC12618,AGT2769,29-04-2023,Paid,Renewal,Debit Card,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,27-04-2023,26-07-2023,Metro-B,100,30.108603337776174,90
INV112020,CUST10620,SVC12619,AGT2770,13-03-2024,Pending,Renewal,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,4719.41,4719.41,11-03-2024,11-03-2025,Metro-A,500,99.24907194920884,365
INV112021,CUST10621,SVC12620,AGT2771,26-08-2023,Paid,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,25-08-2023,24-09-2023,Metro-A,500,342.5810796374719,30
INV112022,CUST10622,SVC12621,AGT2772,12-04-2024,Paid,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,11-04-2024,09-05-2024,Metro-A,500,57.290964360748205,28
INV112023,CUST10623,SVC12622,AGT2773,21-06-2024,Pending,New Connection,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,20-06-2024,20-06-2025,Circle-South,30,2.2745274836230465,365
INV112024,CUST10624,SVC12623,AGT2774,25-11-2024,Pending,Renewal,Cash,Business Basic,Enterprise,4999,899.8199999999999,5898.82,5898.82,2949.41,2949.41,24-11-2024,22-12-2024,Circle-East,200,112.0548989400463,28
INV112025,CUST10625,SVC12624,AGT2775,11-10-2023,Paid,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,08-10-2023,08-11-2023,Metro-A,40,12.32988284959899,31
INV112026,CUST10626,SVC12625,AGT2776,21-11-2023,Paid,Renewal,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,18-11-2023,16-12-2023,Rural-Zone,30,19.454143431590023,28
INV112027,CUST10627,SVC12626,AGT2777,30-07-2023,Paid,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,27-07-2023,26-07-2024,Metro-A,50,4.340012114877251,365
INV112028,CUST10628,SVC12627,AGT2778,11-03-2024,Paid,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,10-03-2024,09-04-2024,Metro-B,40,1.2307313673433518,30
INV112029,CUST10629,SVC12628,AGT2779,15-10-2023,Paid,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,13-10-2023,13-11-2023,Circle-East,75,11.918185808475837,31
INV112030,CUST10630,SVC12629,AGT2780,29-08-2023,Paid,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,26-08-2023,24-11-2023,Circle-North,5,1.5343647856582687,90
INV112031,CUST10631,SVC12630,AGT2781,04-12-2023,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.8199999999997,15338.82,15338.82,15338.82,0.0,02-12-2023,02-01-2024,Circle-South,1000,800.5122431369326,31
INV112032,CUST10632,SVC12631,AGT2782,05-09-2023,Pending,Renewal,Auto Debit,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,1769.4099999999999,1769.4099999999999,03-09-2023,02-09-2024,Circle-East,100,6.6918974590081115,365
INV112033,CUST10633,SVC12632,AGT2783,31-01-2023,Paid,New Connection,Auto Debit,Smart Connect,Prepaid,699,125.82,824.8199999999999,824.8199999999999,824.8199999999999,0.0,29-01-2023,26-02-2023,Metro-B,15,8.89701837519673,28
INV112034,CUST10634,SVC12633,AGT2784,03-12-2024,Paid,New Connection,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,29-11-2024,28-01-2025,Circle-West,40,3.1462263944041258,60
INV112035,CUST10635,SVC12634,AGT2785,11-07-2024,Pending,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,766.41,766.41,10-07-2024,07-08-2024,Circle-West,40,12.813924320302492,28
INV112036,CUST10636,SVC12635,AGT2786,24-01-2023,Paid,Recharge,Cash,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,23-01-2023,23-04-2023,Metro-B,10,8.230594379727387,90
INV112037,CUST10637,SVC12636,AGT2787,03-02-2023,Paid,New Connection,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,02-02-2023,04-03-2023,Circle-North,25,24.424852167395734,30
INV112038,CUST10638,SVC12637,AGT2788,29-10-2023,Paid,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,26-10-2023,24-01-2024,Circle-West,40,11.642260332977376,90
INV112039,CUST10639,SVC12638,AGT2789,16-09-2024,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,14-09-2024,15-10-2024,Circle-North,750,683.5510812727821,31
INV112040,CUST10640,SVC12639,AGT2790,17-12-2023,Paid,Recharge,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,14-12-2023,12-02-2024,Metro-A,25,22.42063886031384,60
INV112041,CUST10641,SVC12640,AGT2791,15-01-2023,Paid,Renewal,Credit Card,Business Pro,Postpaid,2999,539.8199999999999,3538.8199999999997,3538.8199999999997,3538.8199999999997,0.0,12-01-2023,12-01-2024,Rural-Zone,100,16.280740080163547,365
INV112042,CUST10642,SVC12641,AGT2792,29-12-2023,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,25-12-2023,23-02-2024,Metro-B,10,4.953564931877359,60
INV112043,CUST10643,SVC12642,AGT2793,02-08-2024,Paid,Renewal,Auto Debit,Youth Special,Prepaid,599,107.82,706.8199999999999,706.8199999999999,706.8199999999999,0.0,31-07-2024,29-09-2024,Circle-West,10,3.670647769665046,60
