Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV105544,CUST006118,SVC2961,AGT029,Pending,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-West,500,171.62,30,30,2024,4,30,2024,4,25,2024,5,25,No,No Anomaly
INV101507,CUST001094,SVC5774,AGT094,Pending,Renewal,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,16.87,30,30,2025,6,20,2025,6,19,2025,7,19,No,No Anomaly
INV104015,CUST004640,SVC1579,AGT136,Pending,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,98.11,30,30,2025,5,3,2025,5,2,2025,6,1,No,No Anomaly
INV104103,CUST007606,SVC2707,AGT058,Paid,Renewal,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-South,1000,452.01,30,30,2025,7,6,2025,7,5,2025,8,4,No,No Anomaly
INV104049,CUST007671,SVC2725,AGT064,Paid,Plan Change,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-South,500,232.14,31,31,2024,5,9,2024,5,4,2024,6,4,No,Usage Mismatch
INV101440,CUST000047,SVC7345,AGT046,Pending,Recharge,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,46.19,30,30,2024,2,14,2024,2,12,2024,3,13,No,No Anomaly
INV101918,CUST000583,SVC9128,AGT025,Paid,Plan Change,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-West,30,19.0,30,30,2025,7,25,2025,7,21,2025,8,20,No,No Anomaly
INV100055,CUST006816,SVC7906,AGT065,Pending,New Connection,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,17.86,28,28,2025,7,1,2025,6,27,2025,7,25,No,No Anomaly
INV101800,CUST002535,SVC7695,AGT081,Paid,New Connection,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,27.79,28,28,2024,5,31,2024,5,27,2024,6,24,No,No Anomaly
INV102989,CUST003680,SVC1368,AGT141,Paid,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,3.04,28,28,2023,10,27,2023,10,25,2023,11,22,No,No Anomaly
INV105662,CUST003277,SVC6579,AGT047,Paid,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-North,750,69.79,28,28,2024,9,13,2024,9,8,2024,10,6,No,No Anomaly
INV100026,CUST001073,SVC5915,AGT118,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-A,25,6.31,30,30,2024,7,29,2024,7,26,2024,8,25,No,Usage Mismatch
INV106174,CUST003151,SVC8973,AGT134,Paid,Renewal,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,2298.85,2298.85,0.0,Metro-B,30,23.17,30,30,2023,11,6,2023,11,4,2023,12,4,No,No Anomaly
INV102991,CUST000749,SVC1319,AGT005,Pending,Renewal,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-A,5,1.68,30,30,2024,4,10,2024,4,5,2024,5,5,No,Usage Mismatch
INV104995,CUST005509,SVC5765,AGT092,Paid,Bill Payment,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-North,40,9.95,28,28,2024,10,12,2024,10,9,2024,11,6,No,Billing Error
INV101356,CUST002515,SVC4498,AGT101,Pending,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,356.08,28,28,2024,3,14,2024,3,9,2024,4,6,No,No Anomaly
INV107769,CUST003953,SVC4866,AGT097,Partial,Bill Payment,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1336.27,432.55,Circle-West,30,2.93,30,30,2025,2,7,2025,2,5,2025,3,7,No,No Anomaly
INV103141,CUST006224,SVC7211,AGT053,Paid,New Connection,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-South,200,181.28,28,28,2024,5,26,2024,5,22,2024,6,19,No,No Anomaly
INV107020,CUST000298,SVC4172,AGT003,Paid,Recharge,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,4805.24,-1856.42,Circle-West,75,0.69,28,28,2024,11,19,2024,11,18,2024,12,16,No,No Anomaly
INV106483,CUST004002,SVC5839,AGT025,Paid,Bill Payment,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4161.08,4161.08,0.0,Rural-Zone,150,16.18,30,30,2024,3,2,2024,2,29,2024,3,30,No,No Anomaly
INV101515,CUST000258,SVC5131,AGT100,Pending,Plan Change,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-South,15,0.94,28,28,2025,6,29,2025,6,27,2025,7,25,No,No Anomaly
INV103061,CUST000440,SVC6366,AGT018,Pending,New Connection,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,39.54,31,31,2024,7,4,2024,7,1,2024,8,1,No,No Anomaly
INV103075,CUST005400,SVC8437,AGT051,Paid,Renewal,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,37.27,30,30,2024,1,4,2023,12,30,2024,1,29,No,No Anomaly
INV106000,CUST001336,SVC5318,AGT031,Paid,Renewal,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-West,40,13.68,31,31,2025,6,11,2025,6,6,2025,7,7,No,No Anomaly
INV104071,CUST001431,SVC6373,AGT066,Pending,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,63.71,30,30,2025,8,7,2025,8,2,2025,9,1,No,Billing Error
INV100882,CUST005451,SVC1562,AGT082,Pending,Renewal,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-West,10,1.39,30,30,2024,2,14,2024,2,9,2024,3,10,No,No Anomaly
INV101106,CUST002383,SVC3458,AGT007,Paid,New Connection,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,8.75,31,31,2024,2,27,2024,2,26,2024,3,28,No,No Anomaly
INV104189,CUST000673,SVC3377,AGT008,Pending,Plan Change,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,2.73,28,28,2024,3,11,2024,3,8,2024,4,5,No,Usage Mismatch
INV102079,CUST001119,SVC6464,AGT145,Paid,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,470.19,30,30,2024,2,23,2024,2,22,2024,3,23,No,Usage Mismatch
INV104279,CUST005034,SVC8959,AGT131,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-South,25,2.78,28,28,2025,1,29,2025,1,25,2025,2,22,No,No Anomaly
INV100157,CUST007063,SVC1783,AGT085,Paid,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,203.85,28,28,2024,11,10,2024,11,9,2024,12,7,No,Usage Mismatch
INV100599,CUST001147,SVC1584,AGT050,Pending,New Connection,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,698.56,28,28,2025,4,22,2025,4,21,2025,5,19,No,No Anomaly
INV104691,CUST002476,SVC8927,AGT010,Pending,Plan Change,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-South,75,40.5,28,28,2025,6,1,2025,5,31,2025,6,28,No,No Anomaly
INV105614,CUST002787,SVC7612,AGT076,Paid,Bill Payment,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,722.17,30,30,2024,6,22,2024,6,20,2024,7,20,No,No Anomaly
INV106354,CUST001201,SVC6801,AGT017,Paid,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2497.02,2497.02,0.0,Metro-A,75,58.41,31,31,2023,12,22,2023,12,17,2024,1,17,No,No Anomaly
INV100645,CUST004554,SVC8571,AGT146,Pending,Plan Change,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,1.97,30,30,2025,7,26,2025,7,22,2025,8,21,No,Billing Error
INV104342,CUST004948,SVC1894,AGT057,Pending,Recharge,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Rural-Zone,5,0.58,30,30,2024,11,7,2024,11,3,2024,12,3,No,No Anomaly
INV104514,CUST003707,SVC1496,AGT081,Pending,Plan Change,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-North,10,5.39,28,28,2023,9,24,2023,9,21,2023,10,19,No,No Anomaly
INV101434,CUST002096,SVC8759,AGT099,Pending,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,250.44,30,30,2025,4,17,2025,4,13,2025,5,13,No,No Anomaly
INV109328,CUST001271,SVC3829,AGT019,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-South,200,383.43,28,28,2025,6,13,2025,6,12,2025,7,10,No,No Anomaly
INV106000,CUST001460,SVC5465,AGT041,Paid,Bill Payment,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,82.27,31,31,2023,11,10,2023,11,6,2023,12,7,No,No Anomaly
INV101901,CUST002818,SVC3094,AGT096,Pending,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Rural-Zone,75,55.87,31,31,2024,1,21,2024,1,19,2024,2,19,No,Usage Mismatch
INV101806,CUST004326,SVC4835,AGT139,Pending,Recharge,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-East,15,11.18,28,28,2025,4,3,2025,3,29,2025,4,26,No,No Anomaly
INV102303,CUST003514,SVC5357,AGT003,Paid,Bill Payment,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-East,5,3.07,30,30,2023,9,15,2023,9,10,2023,10,10,No,No Anomaly
INV101866,CUST001070,SVC8191,AGT128,Paid,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-B,30,24.29,31,31,2024,4,8,2024,4,6,2024,5,7,No,No Anomaly
INV105424,CUST005191,SVC5682,AGT112,Pending,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,90.49,28,28,2023,12,25,2023,12,21,2024,1,18,No,No Anomaly
INV107752,CUST007309,SVC2211,AGT132,Partial,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,10101.8,1697.02,Circle-West,750,351.84,28,28,2024,6,6,2024,6,4,2024,7,2,No,Rate Error
INV106175,CUST002184,SVC7163,AGT060,Paid,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1159.65,1159.65,0.0,Circle-East,40,10.42,30,30,2025,6,3,2025,5,29,2025,6,28,No,No Anomaly
INV103564,CUST005643,SVC5247,AGT103,Paid,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-South,1000,647.88,31,31,2024,1,25,2024,1,22,2024,2,22,No,No Anomaly
INV107314,CUST007783,SVC6043,AGT066,Paid,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,16968.72,-7529.9,Circle-South,500,146.61,30,30,2025,2,18,2025,2,13,2025,3,15,No,No Anomaly
INV108128,CUST006951,SVC6101,AGT027,Partial,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1843.13,515.69,Metro-A,50,37.9,30,30,2025,8,26,2025,8,23,2025,9,22,No,No Anomaly
INV106866,CUST001639,SVC6593,AGT148,Paid,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,4944.18,-1995.36,Circle-West,75,53.97,30,30,2025,3,2,2025,2,26,2025,3,28,No,Billing Error
INV105498,CUST003409,SVC3509,AGT087,Paid,Renewal,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Rural-Zone,40,6.56,28,28,2024,3,20,2024,3,17,2024,4,14,No,Usage Mismatch
INV108136,CUST003428,SVC8916,AGT097,Partial,Recharge,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,4565.15,4873.67,Circle-West,500,31.09,31,31,2024,12,2,2024,11,30,2024,12,31,No,No Anomaly
INV102828,CUST002004,SVC4103,AGT023,Paid,Bill Payment,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-North,30,25.96,30,30,2025,4,10,2025,4,9,2025,5,9,No,No Anomaly
INV105305,CUST001493,SVC4526,AGT085,Pending,Recharge,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-A,10,0.06,31,31,2023,10,16,2023,10,14,2023,11,14,No,No Anomaly
INV107552,CUST004861,SVC8252,AGT038,Partial,Plan Change,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1212.38,1146.44,Metro-B,50,7.22,28,28,2024,11,15,2024,11,11,2024,12,9,No,No Anomaly
INV107759,CUST003061,SVC5431,AGT075,Partial,Recharge,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,494.43,684.39,Metro-B,25,23.42,28,28,2023,10,13,2023,10,8,2023,11,5,No,No Anomaly
INV107675,CUST004236,SVC9565,AGT130,Partial,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,3611.12,2287.7,Circle-East,200,188.21,28,28,2024,11,23,2024,11,22,2024,12,20,No,Usage Mismatch
INV102882,CUST004274,SVC5356,AGT033,Paid,Bill Payment,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-B,10,6.02,31,31,2024,4,10,2024,4,9,2024,5,10,No,No Anomaly
INV105265,CUST003024,SVC3119,AGT132,Paid,Recharge,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-North,25,6.87,28,28,2024,9,24,2024,9,23,2024,10,21,No,No Anomaly
INV102414,CUST000067,SVC5743,AGT004,Paid,Bill Payment,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,831.11,30,30,2024,1,27,2024,1,26,2024,2,25,No,No Anomaly
INV108021,CUST005784,SVC5378,AGT120,Partial,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,959.9,572.92,Metro-B,40,26.25,31,31,2025,6,19,2025,6,15,2025,7,16,No,No Anomaly
INV105559,CUST000043,SVC8365,AGT124,Pending,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-North,25,7.58,30,30,2024,1,25,2024,1,20,2024,2,19,No,No Anomaly
INV108141,CUST006453,SVC4611,AGT075,Partial,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,9355.07,5983.75,Circle-North,1000,425.94,31,31,2024,5,24,2024,5,22,2024,6,22,No,No Anomaly
INV107372,CUST007057,SVC9891,AGT010,Paid,Recharge,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,3701.98,-753.16,Metro-B,75,47.32,31,31,2023,9,30,2023,9,28,2023,10,29,No,Billing Error
INV102109,CUST001821,SVC6643,AGT117,Paid,New Connection,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,13.55,28,28,2024,1,20,2024,1,17,2024,2,14,No,No Anomaly
INV100553,CUST004361,SVC6228,AGT113,Paid,New Connection,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-B,15,4.08,28,28,2024,6,3,2024,6,1,2024,6,29,No,No Anomaly
INV103802,CUST001870,SVC3285,AGT064,Paid,Bill Payment,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-West,40,27.69,31,31,2023,12,16,2023,12,11,2024,1,11,No,Usage Mismatch
INV103265,CUST000792,SVC2880,AGT110,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,359.25,31,31,2023,9,1,2023,8,29,2023,9,29,No,No Anomaly
INV100468,CUST003828,SVC9856,AGT070,Pending,Bill Payment,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-B,50,41.05,30,30,2024,5,23,2024,5,20,2024,6,19,No,No Anomaly
INV102884,CUST003943,SVC8809,AGT022,Pending,Renewal,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Rural-Zone,30,25.98,31,31,2024,9,21,2024,9,17,2024,10,18,No,Usage Mismatch
INV104402,CUST006968,SVC2490,AGT080,Paid,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,16.78,31,31,2024,6,9,2024,6,5,2024,7,6,No,No Anomaly
INV102096,CUST002694,SVC1024,AGT054,Paid,Plan Change,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,255.99,31,31,2025,8,22,2025,8,20,2025,9,20,No,No Anomaly
INV107333,CUST005631,SVC8737,AGT130,Paid,Renewal,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,783.58,-76.76,Metro-A,10,5.12,30,30,2024,7,17,2024,7,16,2024,8,15,No,No Anomaly
INV106548,CUST005721,SVC8864,AGT118,Paid,Renewal,Cash,Business Basic,Enterprise,4999,899.82,5898.82,3555.48,3555.48,0.0,Circle-West,200,10.66,31,31,2024,4,13,2024,4,10,2024,5,11,No,Usage Mismatch
INV103835,CUST001700,SVC7639,AGT080,Paid,Bill Payment,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,33.58,30,30,2025,5,22,2025,5,17,2025,6,16,No,No Anomaly
INV106941,CUST006223,SVC8719,AGT075,Paid,Plan Change,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,25032.43,-9693.61,Circle-North,1000,582.68,31,31,2024,4,27,2024,4,25,2024,5,26,No,No Anomaly
INV109250,CUST004201,SVC6813,AGT008,Paid,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-East,1000,2229.92,28,28,2025,3,10,2025,3,9,2025,4,6,No,No Anomaly
INV104852,CUST007128,SVC3912,AGT078,Paid,Renewal,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-East,100,19.97,28,28,2023,12,9,2023,12,6,2024,1,3,No,No Anomaly
INV104359,CUST003353,SVC8680,AGT013,Paid,Bill Payment,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,13.83,31,31,2024,2,7,2024,2,4,2024,3,6,No,No Anomaly
INV109320,CUST004603,SVC6806,AGT055,Paid,Bill Payment,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-A,50,76.26,31,31,2023,9,22,2023,9,21,2023,10,22,No,No Anomaly
INV107907,CUST002449,SVC2020,AGT047,Partial,Plan Change,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,8581.91,3216.91,Rural-Zone,750,575.72,30,30,2024,9,30,2024,9,25,2024,10,25,No,No Anomaly
INV102048,CUST005516,SVC7464,AGT006,Pending,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-East,750,139.05,31,31,2024,1,29,2024,1,28,2024,2,28,No,Usage Mismatch
INV101086,CUST002048,SVC1931,AGT020,Paid,New Connection,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,33.18,31,31,2023,10,21,2023,10,20,2023,11,20,No,No Anomaly
INV104590,CUST003780,SVC2709,AGT064,Pending,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-West,40,14.09,30,30,2025,5,14,2025,5,13,2025,6,12,No,No Anomaly
INV107125,CUST000255,SVC8764,AGT017,Paid,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,13470.19,-4031.37,Metro-A,500,167.46,31,31,2025,5,2,2025,4,30,2025,5,31,No,No Anomaly
INV103336,CUST007281,SVC1682,AGT142,Pending,Bill Payment,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-East,40,37.77,31,31,2023,12,6,2023,12,3,2024,1,3,No,Usage Mismatch
INV106249,CUST000186,SVC9795,AGT127,Paid,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,942.32,942.32,0.0,Metro-A,40,23.2,28,28,2025,5,27,2025,5,23,2025,6,20,No,Billing Error
INV106000,CUST003422,SVC4873,AGT116,Paid,New Connection,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,11.86,28,28,2024,11,28,2024,11,25,2024,12,23,No,No Anomaly
INV106549,CUST004514,SVC5621,AGT088,Paid,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,6067.82,6067.82,0.0,Metro-A,500,210.29,30,30,2024,8,19,2024,8,15,2024,9,14,No,Billing Error
INV101936,CUST001292,SVC2697,AGT003,Pending,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-B,750,71.08,31,31,2024,12,28,2024,12,26,2025,1,26,No,No Anomaly
INV102361,CUST004920,SVC3292,AGT086,Pending,Bill Payment,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,43.29,30,30,2025,4,24,2025,4,23,2025,5,23,No,No Anomaly
INV106267,CUST004131,SVC1543,AGT045,Paid,Bill Payment,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1178.26,1178.26,0.0,Circle-North,30,15.2,28,28,2023,11,16,2023,11,11,2023,12,9,No,Billing Error
INV105475,CUST003794,SVC1996,AGT090,Paid,Plan Change,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-North,25,3.01,30,30,2025,4,6,2025,4,2,2025,5,2,No,Billing Error
INV103661,CUST007925,SVC4053,AGT009,Pending,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,100.2,30,30,2023,11,21,2023,11,19,2023,12,19,No,Usage Mismatch
INV103235,CUST004722,SVC7746,AGT137,Paid,Recharge,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-East,200,158.33,31,31,2024,2,18,2024,2,13,2024,3,15,No,No Anomaly
INV109258,CUST006744,SVC6974,AGT050,Paid,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-North,5,8.05,30,30,2025,1,28,2025,1,27,2025,2,26,No,No Anomaly
INV104896,CUST000047,SVC3545,AGT144,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,67.02,31,31,2024,11,2,2024,11,1,2024,12,2,No,No Anomaly
INV106515,CUST003773,SVC6192,AGT078,Paid,Bill Payment,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,3324.4,3324.4,0.0,Circle-North,75,69.31,28,28,2024,10,10,2024,10,7,2024,11,4,No,Usage Mismatch
INV106000,CUST000064,SVC2860,AGT108,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-B,750,545.96,28,28,2025,3,12,2025,3,8,2025,4,5,No,No Anomaly
INV101631,CUST005475,SVC4167,AGT086,Paid,New Connection,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-A,50,3.57,30,30,2025,1,5,2025,1,1,2025,1,31,No,Usage Mismatch
INV104784,CUST004676,SVC6886,AGT118,Pending,Bill Payment,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,73.93,28,28,2024,8,24,2024,8,23,2024,9,20,No,No Anomaly
INV108899,CUST006934,SVC9010,AGT007,Paid,Renewal,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Rural-Zone,500,575.21,30,30,2024,10,26,2024,10,21,2024,11,20,No,No Anomaly
INV104818,CUST003017,SVC7709,AGT146,Paid,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-North,150,21.86,28,28,2024,3,16,2024,3,14,2024,4,11,No,No Anomaly
INV102880,CUST005158,SVC1960,AGT026,Pending,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-South,50,43.84,31,31,2025,5,24,2025,5,23,2025,6,23,No,Usage Mismatch
INV108895,CUST005038,SVC5126,AGT036,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Rural-Zone,25,56.69,28,28,2025,1,26,2025,1,24,2025,2,21,No,No Anomaly
INV106690,CUST003781,SVC1373,AGT078,Paid,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,8491.31,8491.31,0.0,Rural-Zone,200,34.84,30,30,2024,9,6,2024,9,4,2024,10,4,No,No Anomaly
INV109357,CUST002506,SVC4992,AGT068,Paid,Plan Change,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,293.96,28,28,2023,9,6,2023,9,5,2023,10,3,No,No Anomaly
INV104538,CUST006638,SVC4759,AGT063,Paid,Bill Payment,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Rural-Zone,25,19.81,31,31,2025,6,15,2025,6,11,2025,7,12,No,No Anomaly
INV109198,CUST004395,SVC4517,AGT094,Paid,Bill Payment,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,100.1,28,28,2025,1,24,2025,1,23,2025,2,20,No,No Anomaly
INV107656,CUST004669,SVC7056,AGT090,Partial,New Connection,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,809.06,723.76,Rural-Zone,40,16.38,28,28,2024,7,14,2024,7,13,2024,8,10,No,Usage Mismatch
