Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV107549,CUST001722,SVC7301,AGT137,Partial,Renewal,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,491.25,215.57,Circle-East,10,7.9,30,30,2024,4,25,2024,4,22,2024,5,22,Yes,No Anomaly
INV104382,CUST007183,SVC4367,AGT072,Paid,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,7.72,30,30,2023,10,21,2023,10,19,2023,11,18,Yes,No Anomaly
INV104715,CUST002710,SVC1720,AGT039,Paid,Recharge,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-North,500,141.48,28,28,2025,8,18,2025,8,15,2025,9,12,Yes,No Anomaly
INV107949,CUST000141,SVC2667,AGT118,Partial,Renewal,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1142.45,390.37,Metro-B,40,20.95,30,30,2024,12,29,2024,12,25,2025,1,24,Yes,No Anomaly
INV103084,CUST007296,SVC1053,AGT085,Paid,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,197.58,31,31,2024,3,26,2024,3,21,2024,4,21,Yes,Usage Mismatch
INV108094,CUST000396,SVC9718,AGT141,Partial,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,7500.86,4297.96,Metro-A,750,347.48,31,31,2025,7,25,2025,7,21,2025,8,21,Yes,No Anomaly
INV107135,CUST005097,SVC7789,AGT060,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,1149.08,-442.26,Rural-Zone,10,7.88,31,31,2025,6,1,2025,5,30,2025,6,30,Yes,No Anomaly
INV101562,CUST003530,SVC1269,AGT020,Pending,New Connection,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-B,25,11.71,28,28,2024,11,21,2024,11,19,2024,12,17,Yes,No Anomaly
INV106185,CUST000428,SVC2660,AGT137,Paid,Bill Payment,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,605.4,605.4,0.0,Metro-A,15,0.06,28,28,2025,7,1,2025,6,29,2025,7,27,Yes,No Anomaly
INV104308,CUST005872,SVC8657,AGT007,Pending,Bill Payment,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-A,100,26.15,28,28,2025,5,27,2025,5,25,2025,6,22,Yes,No Anomaly
INV108324,CUST004659,SVC3577,AGT125,Paid,Renewal,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,71.75,31,35,2024,8,24,2024,8,20,2024,9,20,Yes,No Anomaly
INV105636,CUST006433,SVC7472,AGT080,Pending,Renewal,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-A,10,4.99,31,31,2024,5,2,2024,4,29,2024,5,30,Yes,Billing Error
INV100630,CUST000918,SVC3424,AGT128,Paid,Plan Change,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-B,15,2.35,28,28,2025,2,9,2025,2,8,2025,3,8,Yes,No Anomaly
INV101667,CUST002626,SVC8991,AGT074,Pending,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,14.85,28,28,2024,9,17,2024,9,12,2024,10,10,Yes,No Anomaly
INV100530,CUST003682,SVC6946,AGT022,Paid,Bill Payment,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-South,15,1.63,31,31,2024,1,11,2024,1,10,2024,2,10,Yes,Rate Error
INV105775,CUST006956,SVC2475,AGT120,Pending,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,18.96,30,30,2024,11,2,2024,10,31,2024,11,30,Yes,No Anomaly
INV107581,CUST006500,SVC7301,AGT047,Partial,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,384.39,86.43,Circle-South,5,1.52,28,28,2024,6,24,2024,6,23,2024,7,21,Yes,No Anomaly
INV105869,CUST000065,SVC8124,AGT112,Paid,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-A,50,24.32,31,31,2024,7,14,2024,7,11,2024,8,11,Yes,No Anomaly
INV102898,CUST006314,SVC9468,AGT020,Paid,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Rural-Zone,30,26.83,30,30,2024,3,8,2024,3,3,2024,4,2,Yes,Rate Error
INV109315,CUST001752,SVC1698,AGT013,Paid,Recharge,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,31.05,31,31,2023,11,4,2023,11,1,2023,12,2,Yes,No Anomaly
INV105200,CUST004941,SVC5007,AGT058,Pending,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-B,40,23.28,30,30,2024,3,24,2024,3,19,2024,4,18,Yes,Billing Error
INV102031,CUST007288,SVC3868,AGT143,Pending,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,240.36,28,28,2025,5,27,2025,5,26,2025,6,23,Yes,No Anomaly
INV101824,CUST004550,SVC4495,AGT106,Pending,Renewal,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,39.25,31,31,2025,4,22,2025,4,17,2025,5,18,Yes,No Anomaly
INV103549,CUST004012,SVC8225,AGT043,Paid,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-B,5,1.8,30,30,2025,1,5,2025,1,4,2025,2,3,Yes,No Anomaly
INV102742,CUST005227,SVC7588,AGT044,Pending,Recharge,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-East,500,169.02,30,30,2024,2,3,2024,2,2,2024,3,3,Yes,No Anomaly
INV100139,CUST002542,SVC7421,AGT034,Paid,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,435.45,28,28,2025,3,7,2025,3,6,2025,4,3,Yes,No Anomaly
INV101364,CUST006285,SVC1326,AGT093,Pending,Recharge,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,45.3,28,28,2023,10,18,2023,10,14,2023,11,11,Yes,No Anomaly
INV106032,CUST000780,SVC1986,AGT020,Paid,New Connection,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,8305.22,8305.22,0.0,Rural-Zone,500,166.33,31,31,2025,3,28,2025,3,24,2025,4,24,Yes,No Anomaly
INV107131,CUST001307,SVC4978,AGT073,Paid,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1920.31,-741.49,Circle-South,25,22.97,28,28,2025,5,14,2025,5,10,2025,6,7,Yes,No Anomaly
INV108368,CUST004209,SVC9628,AGT108,Paid,Renewal,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-East,1000,532.9,30,42,2025,2,16,2025,2,12,2025,3,14,Yes,Rate Error
INV106540,CUST003734,SVC3824,AGT096,Paid,Renewal,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,1155.97,1155.97,0.0,Circle-South,15,10.43,30,30,2024,11,26,2024,11,25,2024,12,25,Yes,No Anomaly
INV105658,CUST002708,SVC9090,AGT047,Pending,New Connection,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-North,50,43.21,30,30,2024,11,11,2024,11,6,2024,12,6,Yes,No Anomaly
INV101170,CUST005470,SVC2007,AGT017,Pending,Plan Change,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Rural-Zone,1000,395.56,31,31,2024,10,23,2024,10,22,2024,11,22,Yes,No Anomaly
INV105104,CUST004726,SVC2051,AGT097,Pending,Plan Change,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-South,30,9.63,31,31,2024,12,20,2024,12,16,2025,1,16,Yes,No Anomaly
INV105870,CUST003678,SVC1302,AGT055,Pending,Renewal,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-West,15,11.76,31,31,2023,11,16,2023,11,11,2023,12,12,Yes,No Anomaly
INV106000,CUST006260,SVC7675,AGT004,Paid,Renewal,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,30.52,31,31,2024,5,1,2024,4,27,2024,5,28,Yes,No Anomaly
INV108572,CUST001830,SVC9121,AGT116,Paid,Plan Change,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-North,30,25.19,31,26,2025,5,8,2025,5,4,2025,6,4,Yes,Usage Mismatch
INV108650,CUST006391,SVC1461,AGT061,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,57.34,30,39,2023,11,5,2023,11,3,2023,12,3,Yes,No Anomaly
INV108719,CUST001967,SVC8033,AGT026,Paid,Bill Payment,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-A,1000,276.49,28,38,2024,12,8,2024,12,6,2025,1,3,Yes,Rate Error
INV106000,CUST004812,SVC5313,AGT029,Paid,Plan Change,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-North,200,118.51,31,31,2023,11,27,2023,11,26,2023,12,27,Yes,Billing Error
INV102033,CUST006814,SVC4484,AGT084,Pending,Plan Change,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Rural-Zone,15,5.82,30,30,2023,10,28,2023,10,24,2023,11,23,Yes,No Anomaly
INV101995,CUST006261,SVC1324,AGT104,Pending,Recharge,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-South,200,134.57,31,31,2024,4,14,2024,4,10,2024,5,11,Yes,Usage Mismatch
INV100286,CUST003261,SVC9300,AGT074,Paid,Bill Payment,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-South,30,27.04,30,30,2024,5,5,2024,5,4,2024,6,3,Yes,Usage Mismatch
INV104644,CUST007935,SVC8238,AGT109,Pending,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-North,75,38.31,28,28,2023,10,31,2023,10,28,2023,11,25,Yes,No Anomaly
INV106608,CUST005562,SVC2205,AGT130,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.82,574.23,574.23,0.0,Metro-B,10,2.08,31,31,2024,4,14,2024,4,11,2024,5,12,Yes,No Anomaly
INV101526,CUST001064,SVC5230,AGT044,Pending,Renewal,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-North,5,0.1,28,28,2025,2,24,2025,2,22,2025,3,22,Yes,No Anomaly
INV105241,CUST006909,SVC1682,AGT049,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,20.81,30,30,2024,1,2,2023,12,29,2024,1,28,Yes,No Anomaly
INV108628,CUST002486,SVC7222,AGT083,Paid,Renewal,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-East,750,427.21,31,43,2024,4,17,2024,4,16,2024,5,17,Yes,No Anomaly
INV101308,CUST001842,SVC8250,AGT011,Paid,Plan Change,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-B,5,1.54,31,31,2023,9,3,2023,8,31,2023,10,1,Yes,Billing Error
INV104112,CUST003490,SVC2554,AGT024,Paid,Bill Payment,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Rural-Zone,15,4.1,31,31,2023,10,15,2023,10,10,2023,11,10,Yes,Billing Error
INV106000,CUST004010,SVC1929,AGT107,Paid,Renewal,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,13.58,31,31,2024,8,31,2024,8,28,2024,9,28,Yes,Billing Error
INV106842,CUST003042,SVC9032,AGT061,Paid,Recharge,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1512.17,-333.35,Circle-East,25,1.51,28,28,2024,5,26,2024,5,23,2024,6,20,Yes,No Anomaly
INV101564,CUST000300,SVC5201,AGT003,Paid,Bill Payment,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-A,100,35.23,31,31,2024,5,25,2024,5,23,2024,6,23,Yes,No Anomaly
INV104873,CUST007891,SVC8639,AGT081,Pending,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,11.38,30,30,2024,1,20,2024,1,19,2024,2,18,Yes,No Anomaly
INV103303,CUST001894,SVC7342,AGT116,Pending,Plan Change,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-East,10,4.39,31,31,2024,5,26,2024,5,21,2024,6,21,Yes,No Anomaly
INV100203,CUST005233,SVC5833,AGT095,Pending,Bill Payment,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,98.37,31,31,2025,3,20,2025,3,15,2025,4,15,Yes,No Anomaly
INV108320,CUST003554,SVC5605,AGT013,Paid,Plan Change,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Rural-Zone,40,20.72,28,21,2024,5,27,2024,5,23,2024,6,20,Yes,No Anomaly
INV102539,CUST002997,SVC9453,AGT100,Pending,Recharge,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-East,500,44.37,28,28,2024,9,19,2024,9,18,2024,10,16,Yes,No Anomaly
INV101797,CUST003109,SVC2877,AGT012,Pending,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,21.91,30,30,2024,4,20,2024,4,15,2024,5,15,Yes,No Anomaly
INV101978,CUST001417,SVC2249,AGT096,Paid,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-West,200,180.45,30,30,2024,9,4,2024,9,2,2024,10,2,Yes,Rate Error
INV106257,CUST001864,SVC1849,AGT066,Paid,New Connection,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1607.64,1607.64,0.0,Metro-A,25,12.8,28,28,2025,6,5,2025,6,4,2025,7,2,Yes,No Anomaly
INV105844,CUST006293,SVC4443,AGT092,Pending,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,265.72,31,31,2025,4,17,2025,4,15,2025,5,16,Yes,No Anomaly
INV107482,CUST005824,SVC7864,AGT138,Partial,Recharge,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,566.16,258.66,Circle-East,15,3.17,30,30,2023,11,8,2023,11,7,2023,12,7,Yes,No Anomaly
INV104723,CUST000014,SVC4921,AGT007,Paid,Bill Payment,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,395.21,30,30,2024,12,11,2024,12,10,2025,1,9,Yes,No Anomaly
INV101206,CUST007995,SVC6212,AGT025,Pending,Plan Change,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-A,15,8.54,28,28,2025,2,2,2025,1,30,2025,2,27,Yes,No Anomaly
INV100816,CUST002952,SVC1627,AGT140,Paid,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Metro-B,200,22.53,28,28,2023,11,3,2023,11,1,2023,11,29,Yes,No Anomaly
INV107981,CUST001213,SVC4076,AGT022,Partial,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,843.55,925.27,Metro-B,30,20.82,28,28,2025,8,17,2025,8,15,2025,9,12,Yes,No Anomaly
INV105128,CUST004833,SVC8202,AGT091,Paid,New Connection,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,6.72,31,31,2024,9,24,2024,9,20,2024,10,21,Yes,No Anomaly
INV105352,CUST000404,SVC3249,AGT121,Paid,Plan Change,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Rural-Zone,500,37.22,28,28,2024,1,27,2024,1,23,2024,2,20,Yes,No Anomaly
INV107091,CUST003365,SVC2718,AGT124,Paid,Plan Change,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,518.81,-47.99,Circle-West,5,0.35,31,31,2024,12,20,2024,12,18,2025,1,18,Yes,Rate Error
INV104895,CUST006649,SVC3344,AGT125,Paid,Renewal,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-East,25,1.17,30,30,2023,9,13,2023,9,12,2023,10,12,Yes,No Anomaly
INV105573,CUST000843,SVC8242,AGT029,Pending,Renewal,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,654.31,31,31,2025,8,6,2025,8,3,2025,9,3,Yes,No Anomaly
INV104684,CUST002961,SVC6661,AGT016,Pending,Bill Payment,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-B,50,26.67,31,31,2025,3,18,2025,3,15,2025,4,15,Yes,No Anomaly
INV101767,CUST007541,SVC7165,AGT097,Paid,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-West,40,1.78,31,31,2024,9,30,2024,9,27,2024,10,28,Yes,No Anomaly
INV104165,CUST002370,SVC9243,AGT127,Paid,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-West,1000,612.14,28,28,2024,6,16,2024,6,14,2024,7,12,Yes,Billing Error
INV107691,CUST002284,SVC9524,AGT060,Partial,Renewal,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,6113.09,5685.73,Metro-B,750,563.03,28,28,2024,9,16,2024,9,12,2024,10,10,Yes,No Anomaly
INV101113,CUST007180,SVC8439,AGT004,Paid,Plan Change,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-South,500,427.44,31,31,2025,3,11,2025,3,7,2025,4,7,Yes,No Anomaly
INV105139,CUST007672,SVC6915,AGT038,Pending,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-A,10,0.18,30,30,2024,12,28,2024,12,24,2025,1,23,Yes,No Anomaly
INV106243,CUST000427,SVC2247,AGT067,Paid,Bill Payment,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,2620.13,2620.13,0.0,Circle-South,100,82.73,31,31,2024,12,6,2024,12,3,2025,1,3,Yes,No Anomaly
INV104121,CUST006950,SVC9968,AGT126,Pending,Recharge,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Rural-Zone,15,5.11,31,31,2024,3,8,2024,3,7,2024,4,7,Yes,No Anomaly
INV100872,CUST003279,SVC2333,AGT090,Paid,Recharge,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-West,1000,576.42,31,31,2025,8,28,2025,8,24,2025,9,24,Yes,No Anomaly
INV102372,CUST004524,SVC5596,AGT120,Paid,Recharge,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-North,40,25.5,31,31,2024,1,28,2024,1,24,2024,2,24,Yes,No Anomaly
INV106159,CUST003559,SVC8245,AGT112,Paid,New Connection,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,492.23,492.23,0.0,Circle-West,15,11.79,28,28,2024,1,27,2024,1,23,2024,2,20,Yes,Rate Error
INV104716,CUST006998,SVC7450,AGT112,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-A,500,297.04,28,28,2023,9,11,2023,9,9,2023,10,7,Yes,No Anomaly
INV102684,CUST007841,SVC9631,AGT098,Pending,Recharge,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-North,30,2.92,30,30,2024,4,3,2024,3,30,2024,4,29,Yes,No Anomaly
INV107804,CUST005800,SVC5293,AGT092,Partial,Renewal,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,1971.2,1567.62,Rural-Zone,100,72.31,31,31,2025,6,28,2025,6,26,2025,7,27,Yes,No Anomaly
INV100475,CUST004031,SVC4076,AGT083,Pending,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,499.09,31,31,2024,9,17,2024,9,13,2024,10,14,Yes,No Anomaly
INV101863,CUST005123,SVC4746,AGT035,Pending,Plan Change,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,50.98,31,31,2024,8,3,2024,8,1,2024,9,1,Yes,Billing Error
INV103116,CUST002612,SVC7241,AGT094,Pending,Bill Payment,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-West,150,10.1,28,28,2023,10,18,2023,10,16,2023,11,13,Yes,No Anomaly
INV102313,CUST007823,SVC4261,AGT002,Paid,New Connection,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-B,30,2.02,31,31,2024,12,21,2024,12,18,2025,1,18,Yes,Usage Mismatch
INV104673,CUST000003,SVC8617,AGT011,Paid,Bill Payment,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,78.64,30,30,2025,4,9,2025,4,6,2025,5,6,Yes,No Anomaly
INV101007,CUST000243,SVC9781,AGT006,Paid,Bill Payment,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,18.32,31,31,2023,10,30,2023,10,27,2023,11,27,Yes,No Anomaly
INV108247,CUST004042,SVC5998,AGT030,Paid,Renewal,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-A,10,6.63,31,40,2025,4,6,2025,4,3,2025,5,4,Yes,No Anomaly
INV103208,CUST000730,SVC1015,AGT060,Pending,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-B,750,515.96,30,30,2023,11,7,2023,11,5,2023,12,5,Yes,No Anomaly
INV101375,CUST007794,SVC2500,AGT001,Paid,Recharge,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,8.71,30,30,2024,4,1,2024,3,31,2024,4,30,Yes,No Anomaly
INV108220,CUST004202,SVC9217,AGT029,Paid,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,41.94,28,23,2024,11,24,2024,11,22,2024,12,20,Yes,No Anomaly
INV100625,CUST007455,SVC6963,AGT014,Paid,New Connection,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-North,200,97.8,31,31,2025,8,4,2025,8,1,2025,9,1,Yes,No Anomaly
INV108525,CUST006905,SVC7690,AGT022,Paid,Bill Payment,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-B,15,2.96,30,39,2025,1,17,2025,1,15,2025,2,14,Yes,No Anomaly
INV104332,CUST001279,SVC6727,AGT023,Paid,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,638.19,30,30,2024,5,4,2024,5,1,2024,5,31,Yes,No Anomaly
INV100608,CUST002220,SVC9570,AGT116,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-B,750,101.95,31,31,2025,5,26,2025,5,24,2025,6,24,Yes,No Anomaly
INV100670,CUST005106,SVC2578,AGT020,Paid,Bill Payment,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,43.14,31,31,2024,12,6,2024,12,3,2025,1,3,Yes,Usage Mismatch
INV101317,CUST005712,SVC5991,AGT085,Pending,Plan Change,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,147.17,28,28,2024,1,26,2024,1,24,2024,2,21,Yes,No Anomaly
INV100700,CUST005846,SVC3131,AGT106,Paid,Renewal,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,9.48,30,30,2024,10,26,2024,10,25,2024,11,24,Yes,Usage Mismatch
INV106000,CUST003117,SVC2851,AGT132,Paid,Recharge,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,538.78,30,30,2024,10,11,2024,10,10,2024,11,9,Yes,Rate Error
INV106932,CUST005689,SVC6288,AGT077,Paid,Recharge,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1525.39,-346.57,Metro-B,25,8.73,28,28,2025,4,1,2025,3,28,2025,4,25,Yes,No Anomaly
INV101217,CUST004124,SVC2319,AGT147,Paid,Recharge,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,28.96,31,31,2023,10,19,2023,10,17,2023,11,17,Yes,Billing Error
INV107140,CUST002791,SVC7256,AGT125,Paid,Plan Change,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,16015.15,-6576.33,Metro-B,500,26.02,28,28,2024,4,8,2024,4,7,2024,5,5,Yes,No Anomaly
INV102267,CUST007763,SVC5120,AGT064,Paid,New Connection,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,4.64,28,28,2025,4,13,2025,4,8,2025,5,6,Yes,No Anomaly
INV103255,CUST000695,SVC2981,AGT100,Pending,Recharge,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Rural-Zone,150,136.42,30,30,2024,10,24,2024,10,19,2024,11,18,Yes,No Anomaly
INV106852,CUST002368,SVC8828,AGT069,Paid,Plan Change,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1657.29,-478.47,Metro-A,25,23.16,30,30,2025,4,26,2025,4,24,2025,5,24,Yes,No Anomaly
INV102091,CUST002121,SVC1387,AGT131,Pending,Plan Change,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Rural-Zone,5,1.48,30,30,2024,4,24,2024,4,19,2024,5,19,Yes,Usage Mismatch
